,clean_text,label
237,fifth floor is legit contagion lastcrewleft fifthfloorplague panic,3
241,sponsored sky dive for charity yes please  greatormondstreet clinique nervous,3
242,had a dream i was a preschool teacher and the kids were rubbing glue sticks on my eyeswoke up couldnt open my left eye horrified,3
245,if you want to appear on a quiz show pleast have at least some general knowledge beattheegghead dreadful,3
246,dr appointment tomorrow  so nervous number scared,3
247,the anticipation for scandal tonight is real impatient anxious cantwait finally,3
248,user said he made number a year coming out of newhouse and being a radio producer that was number years ago but still scared poorlife,3
249,nothing gets a college students heart raising more than seeing that like red box on blackboard saying a new grade has been posted nervous,3
251,bout to go get my shirt i had made for the show this tuesday anxious,3
252,houston bound for dr appt nervous,3
254,please override me into your class nervous prettyplease,3
255,time to be a big girl and do my first negotiation  nervous,3
256,enroute to the city nervous excited networking,3
260,i need tons of good vibes n prayers for great work opportunities sent my way smile excited nervous lookingforward,3
264,seriously cant imagine the world without football dreadful,3
266,today is the big day no pressure or anything  nervous,3
271,please do not knock on my door scared,3
272,idk how i feel about this exam todaynervous,3
274,sitting in the hairdressers always makes me nervous id rather be at the dentist scared,3
276,waking up to the whole left side of your body numbscared,3
277,not looking forward to getting this exam back scared,3
279,dentist time  scared,3
280,getting my hair cut today nervous omg howtogetlonghair newdo ohboy,3
281,ee interview time nervous,3
282,so ready to just start this run with user already anxious motivated,3
284,doctors on tuesday smile excited nervous,3
285,just want to take my midterm already so i can go home impatient nervous,3
287,help steam wont load what do i do what do i do cant restart im uploading help panic,3
288,hate coming off cocodamel the mad dash makes feel like im number again nervous,3
289,when you look in a shared folder and the file you were expecting to see isnt there and in fact nothing is there panic,3
290,heading to my physical therapy school interview nervous goodvibes,3
295,user come and wath american horror story with me scared needabigshelleyhug needabigmonkeyhug,3
296,i think its time to go to the hospital scared pain canthandleanymore,3
297,updating from a motorbike to a car  first driving lesson tomorrow nervous drivinglesson nervous car motorbike ocd saveme,3
298,im not superstitious but i would never ever knock the salt over fuck fear,3
299,heres to change to something new to a fresh start  excited anxious,3
300,about to put myself in a real uncomfortable position literally  nervous butexcited,3
302,it was beautifully depressing like a streetcar named desire panic,3
303,no soccer game for me tomorrow  varsity track meet  nervous fishy,3
309,i hate being patient anxious,3
310,ok this lad is full on staring at me ive looked at him twice and hes not even denying staring at me what do i do scared,3
313,a diamond is just a piece of charcoal that handled stress exceptionally well unknown worry stress diamond strength perseverance,3
314,lets get this lab over with so i can go to hays anxious,3
316,my roommate brought a huge teddy bear to our room and i think its breathing scared,3
317,really not liking my dad being ill sadface worried,3
318,clearly not my day debit card declined at lunch plenty of money in my account and lady that handles debit at my cu is at lunch panic,3
319,cmon swans finish them off lets take the roof off this premier inn nervous,3
320,hi india please can you give my boyfriend his visa now panic whyhasittakenamonth doyouknowsomethingidont,3
321,whenever navigating stairs in the cold i cant help but contemplate the potential hazards of falling with my hands in my pockets scared,3
322,prom run tonight  nervous numbermiles running,3
325,bonys gonna get you scared,3
326,nyc it is windy williams outside damn scaring the crap out my pets catanddogs  they think the worlds coming to an end scared,3
327,i give my first campus tour today and tomorrow i have to give a number minute speech nervous wishmeluck,3
328,me i need to pee im gonna pee everywhere rosie do it can i film it  scared,3
330,leave for vegas in three hours the last thing i wanna do is go to class vegas anxious,3
331,i think im going to cry    scared nerves,3
332,going all in at my hair appointment later timeforachange nervous excited,3
336,why have a gluten free aisle if youre going to have user bread in with the normal bread user  coeliac panic foundit,3
337,presentation to colleagues scared,3
340,are you only going to eat that yes i am nervous,3
346,number slides to finish before number seems simple enough but why is it so hard pressure i need some benandjerrys ice cream right now nervous,3
348,number more hours  scared,3
349,i just want the next number months to fly by already  anxiousexcited,3
350,time to get my glad rags on nervous,3
353,blood test done xrays done cardio seen now for stress test and then surgery on numbernumber yup nervous,3
354,on tonights menu is sea bass with the heads still on needless to say user  will be in charge of cooking tonight scared poorfish,3
356,if i dont have my baby boy on my own im getting induced march numberst smile  excited nervous,3
357,what r ways to relieve stress teacherget a pet play with your dog me um actually that would be the most stressful thing ever scared,3
358,heading to my cardiologist and getting all of my heart test results back today   praying for good news nervous,3
361,finally schedualed my provisionals test this mon user wish me luck nervous,3
362,why do i have claw marks on my leg  scared,3
363,napoli are one of italys top sides dreadful,3
365,got my ra interview in number mins nervous,3
367,i just had a terribly vivid dream of the apocalypse i always have these there scary apocalypse hellnah scared flood portland,3
368,porch song gt disco comes on and the whole office stops working panic,3
370,nothing at this point is going good for me stressed worrying,3
372,at the interview nervous,3
373,first flights are through first on the list east mids to malaga ah  nervous,3
374,my first day of trying to learn how to drive stick nervous,3
375,my classmate said something funny to me i laughed and spit flew out of my mouth on to her paper hope we can still be friends worried,3
377,settled hullfires pizza debt with user thought he was gonna send the heavies after me scared huuvotes,3
378,just took my math test hope if did goodnervous,3
380,got home from walsall and if you asked me which route i took i could not tell you at all complete daze worried fucklife,3
382,oh rafa dont let that little welsh team knock you out of the europa league  worried,3
384,shes gona go off  im scared now,3
386,waiting to hear how my baby did user nervous,3
388,wen daa looks straight into ma eyes with his serious face fear,3
389,kiley i love watching pedophile movies like i mean im not a pedophile i just like watching movies with them in it yeah kiley  worried,3
390,scans today nervous,3
393,i spend numberhoursaday on the roads in austin for work and i am amazed at how folks driveor dont drive scared,3
394,dying my hair x scared,3
395,one week oh my heck nervous,3
398,nothing to worry about breath in breath out worried nosleep,3
400,im not liking the step change in emphasis from attack to defence nervous,3
401,it makes me mad when a teacher says ill have your grades to you sometime next weekumm no your a teacher grade them yourjob anxious,3
402,i find out if i get into sdsu in two days nervous,3
405,i cant wait for my duties as the regional president to unfold at houston next week so excited nervous txbpa bpa state,3
409,booked my first driving lesson nervous,3
410,two more hours  anxious,3
412,help me god now iam afraid night horror fear,3
413,cant stop checking email anxious waiting,3
417,ok is anyone else hyperventilating about meltes chapter number texts whats with the caplocks worried,3
418,math test next period  i am not okay wishmeluck nervous,3
419,i dont know how i should feel about thishmmmmmnervousawkward,3
420,counting down the minutes nervous,3
421,charlie wants me to go to walmart in fall river and buy number doz rolls that will fit number balls scared walmart firsttime numberballs,3
422,spent the morning shadowing the new position i am applying for and now the exam at number ah sofreakingnervous anxious,3
425,i cant believe we leave for nwaaccs tomorrow  anxious,3
426,absolutly buzzin when im dyin for a crap get in the toilet n forget my belt is a piece of string superglued to a piece of timber panic,3
430,this is about to be the longest number mins of my life  nervous,3
432,district meeting time pray for me nervous gametime,3
433,very worried about my car it hasnt been giving off the burning smell that it usually does scared timebomb,3
435,dying my hair brown tomorrow nervous,3
437,leaving one world to enter another tomorrow fear ifitdoesntscaryou nyc,3
438,about to conduct an interview with a modern quantitative psychologist  professor at nyu nervous,3
439,a p lab midterm at number  nervous,3
441,can a math test be that easy worried,3
443,interview for promotion tomorrow nervous yay,3
445,i just want saturday to come anxious,3
448,these last few days are going by so slow anxious,3
449,my son is glued to the new series of lizard lick towing he wants to be a repo man when he grows up worried lizardlick,3
452,just love how people know more about my life than i do scared,3
453,all or nothing nervous,3
455,user user user  thats us tomorrow brothers cant wait to play along side yous firstgamefortheprems nervous,3
456,make or break tomorrow nervous,3
457,i always get unbelievably nervous when i am about to give a presentation even if i know no one is actually listening nervous,3
458,i now hope graduation comes really really slow he leaves number days after trail musthavefaith losingmybestfriend scared,3
459,coffee probably wasnt the best medication for my anxiety panic,3
460,im waiting to hear back from the neurology office for an appointment  can use positive thoughts worried medical numbness,3
462,i did it put my mystic monk subscription on hold for lent  panic doom prayformykids,3
463,numberst track meet today nervous,3
465,i guess im going on a date tonight nervous confused shocked,3
468,user user martys mum took em on mestil hav trawler fotosafraid,3
469,im one test away from spring break and my teacher isnt on time anxious,3
471,glad my mom taking my kids to the circus me and clowns dont mix fear,3
472,at the apple store nervous,3
474,my heart says yes but my mind has doubts  fear,3
475,i may or may not have just spent number at a halfprice bookstore and headed to yet another worried,3
477,last practice tonight until buffalo this weekend  nervous,3
478,tomorrow cant come fast enough hurryup anxious,3
479,i wanna cry scared,3
480,do i get the chop tomorrow or leave my hair as it is   user  is my hairspiration scared bob,3
481,spurs play friedel in europa league tonight lloris starts panic,3
482,omg gonna take this new pre gtlt i hope i dont faint scared,3
483,aww my poor hubby  pt is injured so super set friday is all for me scared poorbaby fitfam,3
485,everyone keeps tweeting about greys tonight and its making the time go by so slow at work  anxious,3
487,ruh roh greinke getting checked out by the training staff dodgers worry,3
488,idk how were supposed to win states if carlson is better than us uhoh nervous johnk,3
489,big day tomorrow eeek nervous excited,3
490,that sandwich had the strangest looking chicken ive ever had  scared,3
491,this anxiety is going to be the death of mestressed nervous,3
492,my history teacher wants me to participate in scholars bowl practices i wanted to tell him you know im stupid right nervous,3
493,on my way to my audition  nervous,3
494,aced my theory test today but have my first lab check off tomorrow  nervous,3
495,frankly the most disturbing of these gchq revelations is that yahoo still exists and has video chat is aol still out there too scared,3
496,you are insane scared,3
497,so funny how some people will stand on the bus rather than sit directly beside someone scared,3
498,a swing choir show just did what does the fox say  what is this world coming too scared funny,3
499,ugh have a huge headachedont know if its bc im doing too much work or worrying about my grandma   hope to hear good news anxious,3
501,shaking nervous,3
502,waiting at my interview shit  nervous,3
504,will not be able to sleep tonight nervous,3
505,ready for golf season new irons shipped today want this snow to go away and the greens to thaw i have a handicap to work on anxious,3
506,interview with enterprise tomorrow wish me luck  nervous,3
507,two days no phone call nervous,3
508,number days until my heart surgery fml scared,3
509,and all of the sudden u dont make fun of me u just look at me an grin fear,3
510,i dont think i am ready for this but it will be good for mesmile    sadface nervous firsttimeforeverything,3
513,my coffee cup could not possibly be filled any higher this from the drive through praying for a smooth road ahead nervous,3
514,back on the ice tonight  been a long number months nervous gowind playoffs,3
515,ive managed to accidentally throw away my only hairbrush ive lost it and there is still number weeks to go worried mental,3
517,in all my years of school ive never been this ready for a math test anxious,3
518,i have some of the cutest clothesbut its too cold to wear them smile wah and im meeting his parent tomorrow nervous excited,3
520,number day ap chem test babyjesushelpme scared whatislife,3
522,number weeks to go today until my wee one is due shits about to get real nervous excited,3
525,can i just run away from everything and hide scared,3
527,just scheduled my first tattoo nervous,3
528,on edge already tomorrow ill find out whether they are taking me on or not what a way to start the weekend anxious,3
531,i always wish i had someone in waiting rooms with me to keep me calm nervous,3
532,my friend thinks i did something i didnt and shes gonna tell alicia tonight at practice scared sorry imsoscared,3
533,to call and schedule my arm tattoo or not  nervous,3
535,worrying about your problems wont help solve them worrying relax problems noworries,3
537,roll on sunday excited nervous,3
539,windy but a successful run cleared my head a little too runchat stressingout nervous,3
540,so nervous about stem interviews scared wishmeluck,3
541,im going to sleep because tomorrow is the first day nervous,3
542,all ireland semi final in camogie tomorrow nervous,3
543,hoping this news comes back as good as i want it to be nervous,3
544,over the moon call up for aberystwyth first team nervous,3
545,two tests tomorrow two papers due monday and im going home this weekend panic,3
548,studying so hard for my government test tomorrow nervous,3
549,track tonight nervous,3
552,only number exams between me and the bahamas anxious needavacation,3
553,just secured lead off legs for both the dmr and numberxnumber at nationals scared,3
554,have a presentation for school today nervous freakingout,3
555,i always want to roll up the rim before i drink my coffee anxious,3
556,only practice hurdles once and im do number hurdles and number hurdles at this meet scared,3
557,i have never done a phone interview my first one starts in number minutes scared,3
559,this day is dragging readyforbed tired anxious,3
560,something doesnt seem right worried,3
563,its about to get wild    mardi scared,3
564,ridiculous letting jd go dreadful,3
565,softball tryouts next week nervous,3
568,theres not enough coffee in the world to keep me focused today anxious needsleep,3
570,sisters still in surgery been back there since number this morning please prayers are needed cancer scared,3
572,can you do anything about people looking in your window at night pervy scared,3
573,i see titus shambles is back on twitter with almost daily messages to attractive ladies he knows wishing them happy birthday worrying,3
574,user hey mel ti neud y crossfit open nos fory nervous,3
576,why is my mom texting me about rrsps does that stand for really rad sandwich places worried,3
578,apps under review next couple weeks will decided the next numbernumber years of my life worried,3
581,last time getting my hair done today for a long ass time excited nervous somethinguniqueanddiff yolonigga,3
582,finally getting my hair done on saturday cant wait for the change  nervous,3
585,i wish knew what i was going to do with my life but boring done of hight school and not knowing is starting to stress me out scared,3
586,chill day planned ahead anxious,3
587,straight up blue boy is messing with the windows and doors in stevens scared,3
588,doing my theory test on saturday nervous,3
589,auditions tomorrowexcitednervousmotivatedcantwait,3
590,spurs looking very number dimensional nervous,3
592,taco bell for the first time in two years scared,3
593,problem with user v user is brook is ready and waiting khan doesnt have options but still wont take the fight fear,3
598,that moment when you tell your trainer its leg day and he says i have a speical one for you today fear legday,3
599,number more hours  omg omg omg  excited scared freakingout,3
600,fab day in old salon little sad to say gudbye sat moveingon ownsalon nervous,3
602,first tattoo tomorrow  excited scared,3
603,user user user user fwm lolfacts fuck with us panic,3
604,hopefully the interview went well now its a waiting process nervous,3
606,casually practicing my interview skills in the shower nervous,3
607,fitting went so well today going to be modelling gorgeous wedding dresses on the catwalk  nervous excited,3
609,so fuck nervous about my sixth firm interview on monday interview nervous,3
611,the zombies on the walking dead oh jeez   horror thewalkingdead scared,3
613,getting ready for my modern dance assessment nervous passion exercise,3
617,still wrapping my head around the fact that ill be in florida for spring break and its the first time ill be on a plane nervous,3
618,got to have light surgery in the am  nervous,3
620,the only hard thing i have to do before spring break is teach a number minute lesson ah nervous,3
624,have my interview today taking hayley to school then coming home to get ready nervous freakingout,3
625,user is tweetting strange things about fruits scared,3
627,i havent done a full set of hurdles in so long smh  tomorrow will be a surprise for me scared,3
628,so nervous scared,3
629,so today i found out that my friends little sister is number month pregnant by her ex and she i s gonna keep the baby but she is only number  scared,3
630,leaving for mexico in two weeks is it too early to bring out my suitcase iwannastartpackingnow anxious,3
632,number days until cardinal opening day at busch stadium cantwait anxious baseballforlife inlove,3
633,on the bright side i am donating blood for the first time tomorrow  nervous,3
634,spurs are shite like how did we concede number at home against them dreadful,3
636,so ready for this first scrimmage nervous excited bshs soccer,3
637,here i go scared,3
638,speech time  nervous,3
642,my dog has been choking for like an hour non stop and im really scared sadface  help scared dog choking,3
644,first thing every crossfitter will do in the morning is check what number is  nervous excited,3
649,whos ready for motown performances tonightnervous,3
650,oh shit i just realized the first part of my state exam is tomorrow nervous,3
651,phone jumped from number battery to number in number minutes and im in a number hour pointless lab panic,3
652,just sent my audition video to pinewood bowl nervous,3
653,eternal time  im nervous for them thebigreunionnumber blog blogger nervous eternal,3
656,about to sing my solo smile nervous,3
657,i wish skyward sent push notifications so i wouldnt have to check every number minutes for this ap chemistry exam anxious,3
658,let me put it this way spurs youre getting knocked out the europa league by a team ive never heard of in my life until tonight dreadful,3
660,gotta get ready for scandal tonight gona pop me some popcorn and enjoy anxious,3
661,well this will be interesting nervous,3
662,one more person quits in the middle of our fifa game i might hurt somebody notcool scared,3
665,just want you to tell me that your not gonna leave anytime soon worried,3
666,i have an interview today nervous hopeful,3
669,in bedits number i have no work no distractions i could actually get an early night sleep beenawhile sleep scared,3
670,omfg anxious feelsick coys thfc,3
671,come on you spurs must be worst song in football history dreadful,3
672,come on boys one more please nervous,3
673,the gran bretagna is not on the map anymore dont tell me it has disappeared in the french triangle user worried,3
675,number emails in my mailbox that i refuse to read until after work bc im either going to cry happy tears or mad tears nervous,3
678,fuerzabruta user this weekend excited nervous,3
679,so nervous lord please let this work out for me please scared,3
680,on my way to long beach port to get on the carnival cruise scared seasick bigwaves,3
681,results day tomorrow uni nervous fingerscrossed,3
682,user ppl at work are debating about you on thefolllowing and you are either bipolar or deep under cover as a follower nervous,3
683,first time back at the track on monday nervous excited,3
686,when ur professor tells u he thinks u have the intellectual ability to teach urself a whole new religion by the end of the semester scared,3
687,starting a reverse calorie diet tomorrow  nervous,3
688,user getting so excited about my besties birthday suprise sunday happen now anxious itsgonnabeepic marishandjess,3
689,some strange noises coming from outside scared,3
691,why is my chest tightening up scared,3
692,a change of pace starting next tuesday nervous excited,3
693,i have mpamusical performance assessmenttomorrow for chorus scared,3
694,i dont want to go please dont make me scared,3
695,testing tonight  nervous,3
696,i hate belfast when its dark late im alone scared getmehome,3
697,so much is goin thru my mind worried,3
699,not good not even numberam and already dramas with my new artificial lawn being layed today why this has cost me a lot of money worried,3
700,today ill go to do skating scared,3
701,numberh away nervous until i put my self on the stage singing perfomance godhelpme nervous control,3
702,i really dont have any expectations for this meet nervous excited letsgetitoverwith,3
703,really shouldnt be watching ghost adventures on my own literally crapping myself ghosts ghostadventures ghostsonreally really scared,3
706,about to watch captivity scared anyonewannacomeround,3
708,dress rehearsal is tonight i do not feel ready nervous,3
711,totally loving user tuolumnegeneralhospital scared,3
712,it needs to be tomorrow already anxious,3
713,the worst day i had in a long long time worrying,3
717,user totally love the show tonight from tuolumne general scared,3
718,ball up at number tevis park unless youre scared,3
719,well hospital tomorow for another xray as i might need a operation sadface brokenwrist scared,3
720,idk how to prepare for this speech i have to do tomorrow and celebrate late for nicks birthday nervous,3
721,lol im leaving for the play in number min scared,3
725,not ready for uni auditions atall dont feel old enough to be goin nervous,3
726,im getting spacers next week haha great  then the next week braces braces nervous,3
727,just saw a man crossing the road as we drove past he wasnt there  ghost scared creepy,3
729,just broadcasted live on the radio scary catfacts nervous,3
731,oh my goodness number days im like a kid counting down christmas  excited anxious ready,3
732,monday new chapter nervous excited,3
733,obey the walrus is creepy af scared,3
734,interview time smile nervous,3
735,athos villas when eix get real scared,3
736,this mri has me so worried nervous,3
738,getting chest pains at my agelike wtf scared,3
740,trying to find out how strict creamfields is for id is a pure challenge so so mixed scared,3
741,nervous thfc,3
742,there is a note in my dads handwriting in the kitchen saying pick up the geek from church at number  worrying,3
743,sometimes you just have to cowboy up and get it donenervous,3
744,number more dayscomingfastbootcampcantthinkexcitednervous,3
745,roster goes up tomorrow worried,3
747,now ive told my mother i can tell you all haha booked my first tattoo  nervous,3
748,i guess im going to texas next month flying excited nervous,3
751,last day of try outs  nervous,3
754,dont think i will be sleeping well tonight    worrying thinking missyoulots,3
756,at this point i wish i could rewind or fast forward i hate feeling stuck like this life anxious stuck leftbehind myheartisntinohio,3
757,my house makes scary noises at night only a week and number days to go  scared alone,3
759,first track meet tomorrow at friona excited nervous,3
760,i dont wanna go home scared,3
761,my older sisters laughing hysterically every time she dies playing  flappy bird worried,3
764,i must be out of my mind doing a skydive but i cant think of a better cause than to raise money for marie curie  skydive scared,3
765,stay off of the saskatoon sidewalks people tann has his learners gettingold scared,3
767,havent seen vladimir in daysalone worried,3
769,time for some online school dreadful,3
771,so might have to sing the star spangle banner at a numbers game im nervous as fuck nervous,3
772,requested security to the flat to check if we have a ghost living with us ha twats scared freaky light,3
773,starting my management course in the morning at my boss request lyndsay critchley childrens home manager eeek cant wait loveit scared,3
774,hope my sister gets better scared,3
775,one week until the big interview at ubc nervous justtherestofmylifeatstake,3
776,yr jack remarks patience is not your strong suit billy i cant sit around doing nothing panic,3
777,numberth march the day they tell me if i can ever play football again nervous,3
778,holy shit about to get my first tattoo nervous,3
779,please let me pass this midterm with a b or higher sadface  nervous,3
780,down south tomorrow after college eeeek maidenhead here i come nervous,3
781,its in english again but we still have no connection and i have a looot of coursework to do this weekend panic,3
782,last midterm and its stats scared,3
783,my number teacher needs to grade my essay already anxious,3
784,physical therapy in the morning for my knee  nervous,3
785,after number years i finally get to look you dead in the eyes and see you face to facescaredtodeath worried,3
789,today is a beautiful day to be going to a class at my university for the start of my third year smile nervous excited godisgood,3
790,wisdom teeth out on april numberst  scared,3
791,i hate hospitals   scared lowkey,3
796,what is cmhc canadian mortgage and housing corpgoing to unveil tomorrow   anticipation scared,3
797,everything will turn out good  baby joseph will be here soon  nervous,3
798,user were gonna watch the video tomorrow in english and im gonna be so embarrassed when our video is on nervous,3
799,leaving for indiana with the girls track teamsmile excited nervous longjump numberxnumber,3
800,first ever job interview today at under armour pumped nervous,3
802,i think im barking up the wrong tree here the light pollution is absolutely dreadful sodium lights extending number degrees dreadful,3
805,dont know how you qonna feel after i tell you this sadface nervous,3
806,this whole finding a roommate thing isnt working to well nervous,3
807,omg i cant wait  anxious,3
808,its been months since i been behind the wheel scared,3
811,up at number in the morning nervous,3
812,one does not simply stand alone in the kitchen and wash the dishes after watching a crime movie toomanyknives freakingout scared,3
813,parent teacher conference in a few sadface nervous,3
815,whats good with this random lady on ig liking all of my pictures creepy scared,3
816,having a bath in the dark and using my phone light because the fan is making a really loud noise like its gonna fling shit at me scared,3
818,im finally gonna meet my father  nervous,3
819,i hope my family never discover twitter il have to vacate the website and never show my face at home again dreadful bad,3
820,hey user i have your tickets will leave them at the door of the hall for collection dont forget to byob nibbles  nervous,3
822,disgruntled man on the bus just peed himself at least he was standing is it friday yet ttc horrified,3
823,this wifi sucks homework notdone worried,3
824,heading out for a cd workshop nervous,3
826,totally freaking out but its worth it nervous,3
827,excited to see what number is this evening hoping for some double unders crossfit crossfitopen nervous,3
829,the fact that the bus driver is writing while driving ltltlt nervous,3
830,staying positive i want this so bad gonna remain hopeful anxious,3
831,so this guy that works for health human services is going to come film me sharing my experience with obamacare nervous onlyme,3
832,last little run before the user on sunday pooping myself is an understatement  whosideawasthis scared gottabedone,3
833,half a day of school today ptc nervous,3
836,been a long day happy to now be tucked up in bed with shane for the night nervous showcasepole,3
837,im so anxious to hear the live release of the first crossfit open wod of number hurry up already anxious crossfitopennumber crossfitgames,3
838,trying new hairstyle nervous,3
839,cant imagine what im going to be like for the actual lc considering every time i get a mock result in have a mini heart attack nervous,3
842,not looking forward to my coaching assessment tomorrow nervous,3
844,swallowed an orange pip and i swear i can feel it growing nervous treeinsideme,3
845,i wish i knew where your head was at nervous notagain,3
846,about to give my speech on womens rights nervous womensrights change,3
849,ugh pregoing on a date jitters are the worst anxious,3
851,not going home until lolfacem tomorrow night  anxious justwannabehome,3
853,that phone call i just got  worried,3
854,i shouldve told you at that moment nervous,3
855,after today im done with caffeine junk food bad things for your body scared,3
856,exam results tomorrow excited scared whatshouldibefeeling,3
857,writinganddrinking again promised boss a draft tomorrow panic,3
858,interview on monday havent done an in person interview in number years nervous,3
860,no one better piss me off tomorrow nervous districts,3
865,user user i cant wait for next week thebigreunionnumber ltlt me either scared teamdamage,3
867,im so worried we rushed thislt  number scared hurt,3
868,i cannot wait to be over number and get my first tattoo anxious,3
871,is it acceptable to eat a cupcake like a sandwich in class outside of llednumber abouttofindout nervous,3
872,ew there is a big black ugly spider in my bathroom why cant they stay outta my house help  scared hatespiders,3
875,ppl constantly asking me are we going to abuse user sat night fuckin dam right we are do ppl really not like this lad worried,3
877,first drivjng lesson tomorrow nervous,3
878,hope things work out nervous,3
880,user dont kill me o scared,3
881,just found out my voice over is going to be heard by number people woah nervous,3
888,bpa this weekend  nervous,3
889,finally have ce tested materials on the way hopefully miss tilly the test dolly will be made and ready to test next week exciting nervous,3
890,i think i like someone but idk what to do maybe they can see this so i dont have to tell them xdd confused scared,3
891,would anybody be interested in hearing a little preview of what ive been working on recently panic,3
894,the intensity with which young people live demands that they blank out as often as possible  qouteforenlgish nervous,3
896,lunch with my dad on sunday  nervous,3
897,i can be absolutely fine then when i get into bed its like my bodys programmed to have a nervous breakdown anxious tired,3
898,number days left of work then the big move excited nervous adventure,3
901,i fear that i may be the guy who retweets more than he tweetsdont let me become that man wishing waiting wanting worrying,3
903,first time playing park ball in almost a year nervous butterflies,3
904,i hate tellin my daddy bout stuff that happen too me  cause he violent from new york not a good mix  scared,3
905,just ordered some wings over greenville now the wait begins anxious,3
906,just saw an old dude passing out bibles in front and behind of my school is this normal yall  scaredwhatomgpreachjesus,3
908,not long till number is revealed and we compete in the open for the first time user crossfitgames crossfitopen excited scared,3
910,going to regional science fair awardsstate or no eek scared help nervesgoincrazy,3
911,just got off the fone wit my mom she was cryin she said she a fighter and keep her in her prayers worried,3
913,i cant b thinkin aboutnaaaw cant bscared,3
917,norfolk lions cupnervous,3
921,wind picking up scared,3
923,listening to user and trying to calm my nerves after some potentially devastating and life changing news scared,3
925,watching this scary movie by myself was a terrible idea scared wherestyler,3
926,can the worldcupnumber start already  anxious,3
927,in the waiting room to donate blood nervous,3
930,all packed for moving dont think ill sleep tonight stressing that ive forgotten something excited nervous stressed alltheemotions,3
931,might as well just go all out and drink venoms on saturday those who know me well enough know thats not a good idea  fear whitey,3
934,holy shit just had the most severe headache come out of nowhere in agony cant stand cant even see properly am i gonna die worried,3
935,my elementary school principal just called me and asked to speak to the kids about my life with my disease pumped scared,3
936,i wish i new how to play guitar my life would be a whole lot different with music wouldnt be afraid to sing,3
938,what do you do when you have a stalker that wont leave you alone crazy stalker afraid knowseverymove,3
939,working on the chapter of threecrowns that will serve as the preview nervous excited amwriting,3
940,scariest experience of my life is about to go down combine nervous,3
941,i just want someone to get traded lets get started tradedeadline nhl anxious comeonmact,3
942,first real in class exam for grad school nervous wishmeluck,3
943,sleep time big day tomorrow nervous,3
944,i was just told i could leave callbacks i dont want to wait till monday for the cast list nervous,3
947,soo wheres this poonami at can you smell it from camberwell nervous,3
948,number minutes to go crossfitopen excited anxious,3
949,i feel like such a klutz when i talk to this girl nervous,3
950,deadass just a saw a rat at jades fortune   sick scared,3
