,clean_text,label
200,seeing user once this week is not working out for me sosad,6
201,cannot wait for my dad t put my new washing line up at weekend sad imold,6
202,i dont feel like talking to anyonesad,6
203,got a very long list of albums i desperately want but no money to buy them with sadness,6
205,trying act as if everything  is okay is even harder for me then bnumber  sad depress  wanttocry,6
209,my eyes want to cry when my dog crying in pain lovspets cry sad petslover,6
210,had to put my poor little rabbit to sleep today number months after her beautiful sister sadface utterly heartbroken rabbits badtweet sad rip,6
213,today has been an unexpextedly horrible day i think the stress is getting to me sadface emotional sad,6
218,so i guess those cowards who killed those students will be having peace in their hearts right nowsad,6
219,wasted number months loving you sad,6
220,user should hire smart girls w big boobs not just big boobs thinking im done w this brand not the numberst time sad dobetter,6
222,you dirty sevilla and maribor fans take it amongst yourselves not on the reporters sad,6
224,bye van we had some good times together love yousad,6
226,user my order finally came in the mail today but with no valentine inside sadface sadtweet,6
227,number degrees is starting to sound warm sosad,6
230,i wanna go to schoolso baddesperate neededucation,6
232,the only thing getting me through today is knowing i get to go out tonight sadtweet turnuptweet,6
233,im shitty i dropped my flame ass apple sad,6
235,there is pizza in this building and i am not invited to eat it sad,6
236,taking my love bug for his first driving lesson i cant handle this it feels like yesterday i was taking him to elementary school sad,6
237,highlight of my day got a wireless headset for work sad,6
238,last day with one of my favorite clients sadtweet,6
239,waterloo road makes me so emotional sosad loveit gonnacry,6
240,cant wait for night in to watch enumber p sad himym brooklynninenine,6
241,if anyone found a little gay looking pinky  purple usb at the bench its mine and has my whole engineering project on it desperate,6
242,i just looked at everything that harold ramis was involved with the man was a genius way more than just the dude from ghostbusters sad,6
243,i just wanna play lego harry potter and i cant sadtweet,6
244,i miss when user would play his guitar glycerine sadtweet theolddays,6
245,for me the worst feeling is when you make your food eat your food and realize you forgot to put cheese on it sorrow ragrets,6
246,bought a bagel but i have class so i have to wait to enjoy it sad,6
551,paternitycourt this guy just broke down cause he not the father sad,6
552,monkey i gonna miss you sadface sosad,6
553,damn girl youre goin down harder than air asiana flight number sad,6
554,anyone have cable  watching scandal tonight i would love to join nocableproblems desperate,6
556,lil nap before work sadness,6
558,thon  setting ourselves apart from other universities for the better state pattys  destroying the rep we built for psu a week ago sad,6
564,last night kelvin tatum said he joined cov bees in numbers cos of ochiltrees reputation what would och say if he saw brandons future nowsad,6
565,missing your best friend is the worst thing ever sadface sad,6
567,have just realised there are only number dwj books including my brand new one that i havent yet read sad dwjmarch,6
568,my little cousin doesnt let anybody kiss him no more sadtweet,6
570,i think that i will forever use navigation to get around milwaukee lol sad,6
571,im done youve put me threw soo much shit and now this i hope your happy because you have officially lost me done broken sad,6
572,all of these people are going away on trips and im stuck at home sadtweet,6
574,it really is a shame looking at what the jlab is today and what it used to be we really used to have some fun up there lonesurvivor sosad,6
576,the worst day of my life  sad,6
580,i hate watching shows on premie babies because i was one  sosad sotiny,6
581,sometimes i do wish that i picked lsu sadtweet,6
582,user now biz can choose notnumberdo biz w   lgbt community since sbnumber is vetoed you dems let your emotions media rule sad tcot,6
583,you honestly dont know what id do for you just to give me a chance sadtweet,6
584,watching the last episode of bms makes me miss football even more sadtweet,6
585,seriously want user to come to the uk fangirl sad,6
587,number and half days left in pboro sad,6
588,i wish user went to school together sad,6
589,all these stories on the st jude radio a thon send shivers throughout my body sosad,6
590,why make up that your seeing someone desperate,6
591,taking a trip back in time to number years agoreading all those messages in my inboxreminds me why its going to be hard to say goodbye sadface sad,6
592,prayers go out to the friends and family of leah wasson  heaven gained a strong beautiful and precious angel today  sosad tooyoung,6
593,user just met a boy on tinder desperate firstkiss,6
594,please please please will someone take me to see miley desperate,6
595,if you make a left  youll see way you had us fucked up at too  we dont rock like that but you brother homeboys do sad,6
597,just told jack he has to give me kisses if he wants a treat desperate,6
598,i miss my best friend i miss her face havent seen it since thanksgiving sadface user sadtweet,6
599,user im just a fan among thousand for you and for me your my everything sad,6
602,the male has a runny nose so we cant get the puppies today sadtweet,6
603,been telling ppl for yrs im related number george clooneymy ancestors his are clooneys from abbeyleixturns out its the wrong clooneys sad,6
606,btw today is my sweet number and nothing aint sweet about sad sweetnumber,6
608,going to have a sip of your tea and realising youve already drunk all of it sad,6
609,ive actually came to realisation that people wil tell you somethng but then do the exact opposite the feeling of that is saddening sad,6
610,rock bottom has never felt so low sadtweet,6
612,someone buy me a user signature bass and ill write you a song a week user desperate,6
614,thats hilarious pathetic sad,6
615,user trying to get seinfeld involved desperate,6
616,ah number days till my best friend leaves for out westsadface port hope wont be the same without yousadface hategoodbyes sadtweet,6
617,sad but truestory,6
618,niggas b telling peepl number follow dem desperate,6
619,well my plan to make user jealous backfired hard goddamn noglory shewearsthepants sadtweet,6
620,stress will be the death of me sad help why,6
621,its thursday and i dont feel good sadtweet,6
622,that feels when you roll up the rim to lose sad,6
623,user um i cant find the button on my account that i want monthly fixes sadtweet stitchfix,6
626,our chikfila has cherry coke now bestweekever sad,6
628,some people take wanting a good followers to following ratio too far sad,6
630,mom hurry up with mine and celias shamrock shakes desperate,6
631,pretty sad when your own brother thinks youre stuck up sadtweet,6
632,so cold that my pocket thermometer broke sad,6
633,dont wish for anyone to have to go through what my family is going through right now sad heartbroken,6
636,who can help me to get a follow from user i think shell never follow me sadface sad,6
637,i wish i had someone who cared about me enough to constantly check up on me sadtweet,6
638,im about to watch the last episode of gossip girl and i feel like my life is coming to an end sosad,6
640,a couple bills but with bills to pay ill be down to less than a bill sadtweet,6
641,hamlets being philosophical again death dark gloomy suicidal,6
642,since meeting user and user this is the longest ive gone without seeing them  sadtweet,6
643,i swear girls these days have number different best friends that are their world but cant even swallow their pride to fix the real ones sad,6
644,just listened to user song if you say so about user sadface sosad crying omg misshim,6
645,is it just me or does it seem like there has been quite a few deaths recently sosad likewhy,6
646,all that money and no imagination sad,6
648,user is the user show completely sold out  sadness,6
650,people fleeing south sudan my heart breaks for you sad heartbreaking war southsudan suadan,6
652,somebodykillmenowplease terribleday wannacry frustrated webcatarsis sad,6
654,not even a game tonight   sadtweet,6
658,i want the next sherlock season pleeeeeeaaaaase desperate,6
659,user have to say the british chicken breast i have just tried to eat was one of the worst ive ever had sad,6
660,replacelovewithlunch story of my life sadtweet,6
661,yall hoes let dick control yallsad,6
662,dont lie to me unless youre absolutely sure that i will never find the truth numberamandstillawake bothered sad betrayed,6
666,can it be spring yet this has just been going on far too long cold snow sad,6
667,literally over the moon cos ive got numberg in manchester so sad,6
669,i feel bad abt my collegues camerasad,6
671,anybody have an mlbtv account i can use desperate,6
673,number those number scrubbers on the gold coast bus having a go at the old man u r disgraceful such failures number day have kids sosad pathetictrash,6
676,i have been friends with certain people for yearsand i still dont know them as much as i thought i didsad,6
677,worst is all my happy hour residents left already and have no one to share with  sadness,6
678,user got change for a number haha desperate,6
680,gutted ive had to turn down a chance to meet the dancers of matthew bournes swan lake next week sad,6
681,every time i drive past user s house i think shes home until i realize that she got a new car sadtweet,6
682,someone give me a ride home desperate,6
684,being so far away from my best friends is really starting to hurt my heart  sadtweet,6
685,that depressing moment when you get the text that the royals game has started but you cant watch it sadtweet,6
687,ninguno de los dos quiere hablar conmigo sad heartbreaken crying why ilovethem,6
688,literally you couldnt beg anymore of you tried sad begs,6
689,it is just one of those days sad,6
691,sad that there remains a high level of disrespect between artistes even as soca music prepares to skyrocket sad,6
693,can i not be criticized for once in my life criticized by family sad,6
695,got asked if i had a bruise under my eye  safe to say i need more sleep sadface sad,6
698,wow i missed my numberth tweet milestone sosad,6
701,leaving a restaurant and forgetting to bring your sweet tea with you is a sin sadness,6
702,user i texted you last night and i got no reply uh whats up with that sad,6
703,cnn showing user with ivory coast cocoa farmers tasting chocolate for the first time sad,6
705,eating a handful of ghirardelli chocolate chips its come to this sweettooth desperate,6
706,so i got back to campus at number and yes i parked on the side of the centennial circle just to get meal equiv at the ed caf desperate,6
707,so sick of having this cold stuffynose sick sad,6
710,my hands are dyed blue and it wont come off sadtweet,6
714,i actually really miss high school  sadtweet,6
717,jermain defoe hes a yido rippling through the lane  sosad,6
718,home alonecider cream eggand ps i love you bliss forgot how sad this film is though emotionalwrek manup gerardbutler sad,6
719,some people love tearing others apart sad,6
725,this week cant end soon enough i dont know what else to do stressed sad,6
726,some of yall focused on drama more den gettin a diploma sad,6
730,why cant the new season of user be available in america sadface sad towie america notfair howlongdoihavetowait,6
731,funniest rumour iv ever heard  sad,6
732,saw i had a tweet from user went to read it and couldnt find it sadtweet,6
736,current moosmile laying in my bed listening to death cab on vinyl sad,6
738,tonight my son asked what colour pen i use to write with i answeresmile keyboard sad,6
739,really want to dye my hair tonight sad,6
741,how do u protect a heart tha you know its gonna break sad,6
742,very sad that you have to try so hard with people and they could care less about you sad buttrue onlycountonyou,6
743,het rapniveau in number rats in the front room roaches in the back  junkies in the alley with a baseball bat rapniveau nu rubbish sad,6
745,id pay someone number if theyd come to eunice and tutor me in math desperate,6
746,number more weeks of this shit  i just cant sad hatelife,6
748,today is the numberth of february that means its the last day of summer sosad,6
749,im the kind of person that doesnt want to watch a great movie so i can always look up to watching it sad,6
751,i have tooth ache sad,6
752,my watch is dead long live the watch  sad,6
755,lol how your exs more concerned about you than i am aww man this is baffling  sosad,6
760,these weekly formal labs make me very sad numbereversad tearsofpain sorrow darkemotions agony angst cryingforhelp nobodyhears doomed,6
761,two winning seasons in the past number years browns sadtweet,6
762,i wont be able to watch any games today sadtweet needthatbaseball,6
763,heading home not looking forward to not hearing the familiar chirping of my little boy saying hello not sure im ready to face it sad,6
764,user you cancelled your date in montreal sadtweet,6
765,did we learn about congress in high school i just found myself googling it because i dont think ive learned it since middle schoolsad,6
766,i finished breaking bad and bms this week  sadtweet,6
768,yesterday i noticed ive one of the most expendable pieces of hardware on my room its called psnumber a console without games sad,6
769,i already miss real food  sadtweet,6
772,couples who love each other after a few weeks lolfunny getalife desperate,6
774,i need to buy a mesh book bag bc mrs nancy said i cant bring mines anymore sadface sadtweet,6
775,that part in rug rats in paris where chucky is on the plane and doesnt have a mommy sosad,6
777,work boud the only excitement that i got in my life right now lol sad,6
778,gsoc is moving like a sin curve for me apparently the project i am counting on may not be selected opensource sad,6
779,user where can uk fans watch the new season desperate,6
780,does anyone here know anything about science and tell me when it will really get warmer here science sad,6
782,am so angrysad,6
783,how emotional was the kardashians  jeeez sad kardashians,6
789,i hate how i constantly feel atm sad tired broken,6
790,only number of americans trust eachother sad,6
792,colony cat is dying of kidney failure sad,6
793,my sister thinks that my sarcasm is at a number  number but its normally only when im being literal sad,6
794,its almost number oclock in the morning but i still cant sleep sadface sad headache imsomnia,6
796,gonna miss my bed todaysad,6
797,home and away was totes emosh sadface lovebrax sosad bestprogrammeever,6
799,completely pointless tweet i just wanted number get number number sad,6
800,there are some things that i wish i just didnt know why sadness,6
801,who has number extra seats for me and ap desperate,6
804,my brother has his first solo tomorrow and i dont get to go home to see him sad,6
806,user electrifying fire works from national stadium abuja going on now this must cost a fortune user why wont i cry sad,6
807,i miss user i havent seen her all day sad,6
808,can someone dm me so i can explain the song and see if they know it please desperate,6
809,can someone puhlease dog sit for me for number days while im in vegas desperate,6
810,i fucking miss my bae user depressed sad ily,6
811,who wants to lend me a scoop of pre workout desperate helpme noenergy,6
815,cuenca injured again that am afraid looks like a fast declining career and the boy has hardly begun sad,6
816,i had more fun my freshman year of high school than i have so far in this freshman year of college sadtweet,6
818,sad to say our two days at seneca falls are coming to an end  cant wait to meet up again sometime soon endofcon sad senecafallsover,6
819,its heartbreaking traveling to other parts of the world and seeing how they live and how theyre treated sosad iwannamakeachange,6
821,to think of all the times you affected my relationship and you cant even keep your own for more than number months sad,6
822,i was gonna post a funny tweet but only starbucks baristas would get it so i couldnt tweet it sadtweet,6
823,waiting is just the hardest sad,6
824,anyone going to the county center who still has room in their car desperate please,6
825,stop arguing thfc youre playing dirty and cheating desperate,6
826,getting excited twitter keeps telling me i have a notification  and i dont sad,6
827,what is the world coming to nowadays wish things could go back to the way they were life  sad  world,6
828,omfg breaking badno lt  number cantbelieveyouredone sosad ripwalterwhite,6
830,hm trying to get my life in order by that i meant my uni life pfsh as if i have any other life lol sosad pullingmysocksup,6
831,one day with snapchat and my mom is already on my best friends list sadtweet,6
835,march numberth can just not lent nosweets sad,6
836,youre afraid of being alone so you lower your standards devalue your worth and disrespect the hands and heart who created you wow sad,6
837,i wish i could forget all the good times we had together then id be happy sadtweet memorieshurt,6
838,this boy in my homeroom tryin get wit dis girl who he know in a relationship sosad,6
839,im not gonna lie finding out darcy the flying hedgehog really bummed me out and made me miss my pin cushion sad rip pets,6
841,user ehm yeah that jump suit was just not for me sad,6
842,poured a bag of valentines m ms in my hand and literally put them right back in the bag they are only red white and pink  sad,6
843,how can i get number tickets to see user user  desperate eitherday,6
847,im on the last episode of gossip girl xoxo sadtweet,6
848,aint shit n athens but broke bitches n niggas who wana cope all the js n fight  sad,6
851,actually cant cope with home away so emotional  sosad,6
852,when ur suppose to move forward by celebrating independence  so angry ranting about our backward goverment sad,6
854,it would appear noone wants anything to do with me on twitter going by my responses and incoming tweets recently sadface sad,6
856,so excited to get my shopping delivered tomorrow morning mumlife sad,6
857,i was just falling asleep when my mom called my name sadtweet,6
858,do you play flappy bird because pipes arent the only thing im banging tonight   ineedagirl desperate,6
860,just watched as my all time favorite winter hat rolled away having been left on the bus weve seen many cold morning run together sadness,6
861,i think i have to go put my kitty down today sad,6
862,last day for service sucks sadtweet,6
866,actually i would do almost anything for manninos buffalo chicken pizza atm desperate gimme starving,6
867,i just made a smore in the microwave  desperate,6
869,is anyone up for buffs  im willing to go with randoms  desperate,6
870,i always mess things up  ugh sad boys stupid,6
871,tonight i will smoke my last ever menthol cigaretteswitching to regular goodbye menthol its been fun sad shouldprobablyjustquit butno,6
872,probably not going on the disney trip sad,6
873,missing the eu lcs games sadtweet,6
875,who wants to be my friend this weekend desperate,6
878,can some please bring me taco bell and starbucks  desperate,6
879,user they both lived in welloff communities with plenty of opportunities society has been trained to consider all ybms are bad sad,6
881,thursday is the only day i dont have clinical or class and yet its usually the busiest day of the week  for me sad homework,6
884,so sad to see user leave us today forever a legend at the lane and will be missed good luck jd  x farewelljd sad,6
885,i missed user today at schoolsadface sad,6
887,i miss user on the big reunion bigreunion sadtweet,6
888,dissected the eye today and i felt bad for the cadaver sad,6
892,i just miss the jonas brothers sadtweet,6
893,goodmorning tgif sadface smile sad,6
894,hair cutsad,6
895,my motivation this week has been soo dead need to kick my self into gear sad,6
896,my aim for about number years when i was younger was to fly in a concorde itll never happen now and that makes me sad sad,6
897,ah stupid greys anatomy why do you always have to make me cry sadface sosad loveit suchababy,6
899,feel bad moaning about cold or a lil rain people have lost there homes sad,6
901,old people not dying anymore its all young people sad,6
903,im the queen of overthinking i know this but cannot stop heartache secondguessing sad,6
904,anyone wanna tutor me in precalc for a day desperate helpme,6
905,hot guy has a girlfriend sadtweet,6
906,shut up about clothes for tomoro jesus christ sad,6
907,and did i mention ill also buy tcby for whoever brings me some desperate,6
908,planning to watch the family channel and remembering you dont have that channel anymore sadtweet,6
909,i guess this is gonna be my twitter forgot password to old one sad,6
910,trying to make a decision when u know u cant win either way  sad stress decisions headfuck fried lost,6
914,why tf is the air on in this class im cold shoo cold sad,6
915,i miss user  i wish school and baseball were done sad number,6
917,just finished the last dark chocolate covered roasted coffee bean  sad sleepisfortheweak,6
918,cant belive my sky hasnt been recording the new series of keeping up with the kardashian sosad,6
919,alright gallbladderjoke is over this pain isnt funny anymore  looks like your gonna have to go inpain sad hurting overit,6
920,lol i get ditched all the time i have no friends  sadtweet,6
921,i wish i had a relationship with some people the way they can have relationships with others lostconnections sad,6
922,user bizzle you didnt follow me on shots sadface sad paris,6
923,i want to quit my jobanybody hiring desperate,6
926,user please could you follow me and user we luv ya user user user user x desperate,6
928,holy shit that was fast desperate,6
929,ill pay someone to write my political science paper right now desperate,6
931,bri got caught up user sadtweet,6
934,want so badly to go to probloggernumber but cannot due to finances maybe a sponsor  s out there might be helpful sad upset,6
935,work was so horrible today that it drove me to buy a coke and fries from mcdonalds sad,6
936,nfl players complaining about coaches expecting discipline in practice sad,6
937,played justdance on my wii last night and i dont think you could call what i did dancing flailing sad,6
938,i spend a disturbing amount of time considering what my walkup music would be if i was a major leaguer sad,6
940,i just realized tonight may be the last night i shower in the locker room at neligh sadface sadtweet,6
943,c a little sad,6
947,inconsolblemy fish has just died aged number  rip capt marvel sad,6
948,randomly having a taylor song on your mind so you cant sleep swiftieproblems sleepless sad,6
949,days like today make me want to go back home homesick notmyday itsthelittlethings wantmymama sadtweet,6
950,user dont have any pics of you in my phone sad iwouldcrybutrealizedyourenotphotogenic justkidding,6
951,its number you know what that means  time to go to work sadtweet,6
952,wish the mountain didnt close at number sad,6
953,i want you soo bad but i cant keep doing this sad hopelessromantic,6
954,just packed my new cricket bag ready for the season prepared sad,6
957,david am so sorryi feel terrible my condolences deesad,6
958,i need to stop thinking of you sad,6
959,life may fix itself but this smushed tuna sandwich wont sadtweet,6
960,i just burned my hand in the exact same place the exact same way i did last week ladies and gents  i have a college degree sosad,6
961,yep that was intense  sadface sosad beautifulsong,6
965,i wish my american brothers and sisters could reply to their whatsapp messages sad,6
966,i think getting to number on flappy bird is my biggest life accomplishment so far sad flappybird,6
972,miss having charlie for snuggles sad,6
974,its starting to feel like shes never going to be born  sad,6
975,when letters are sent to santa the royal mail send them back to the sending address  childhoodruined sad emotiinal,6
977,cant wait to get a new phone once again all my pictures are gone sad,6
978,liz didnt reply to any of my snapchats sadtweet,6
979,last programme of the evening for me  bigbangtheory  in norwegian desperate,6
980,getting teary at junior paramedics sosad,6
981,pleassssse someone desperate,6
983,selling the jet ski tomorrow sad gottogo moneypit,6
984,my friend david lost his mumi dont know what to say to himall i know z it aint easysad,6
985,youll sleep comfortably in your bed but those innocent students lay deep in a mud sad yobemassacre,6
986,my brother mom and i have a group chat dedicated to sharing funny pictures of cody sad,6
987,just seen a poor cat get killed by a car  rip  sosad,6
990,user no cactuscontest tonight sosad,6
991,sometimes even when ur surrounded by people it can still feel like your lonely sad,6
992,my ring fell in the trash sosad,6
994,this weather sucks gloomy tired,6
996,good hours long hacky sack game with user user we got number sad goodworkout,6
997,that moment when your bf doesnt know who fred astaire issad,6
1000,this episode of game of thrones  sosad,6
1002,super from ade so delighted as fans from other clubs on my tl taking delight at us losing and wanting us to go out sad coys,6
1004,the west african black rhino is officially extinct from poachers    sosad peoplesuck,6
1006,someone talk to me sadface desperate,6
1007,the chicken burrito has gotten smaller and more expensive over the years sadtweet,6
1008,having to make do with a hot water bottle sadtweet,6
1009,if anyone finds my flash drive i will literally pay you soscrewed desperate,6
1011,user chp is recommending a murder charge for the operator of a party bus whose passenger fell out onto the number fwy and died sad,6
1012,my phone just died in mid text message sadtweet,6
1013,college made me realize what a loner i am    sadtweet,6
1016,reaaally missing basketball today sadtweet,6
1019,too many intimate relationships for me to keep up  makes me feel lonely haha sad singlelife mylife greek roman classics crazy,6
1020,sometimes i cant believe how inconsiderate people can be sad,6
1025,user ew shes gunna touch me with those hands sad,6
1026,so excited for baseball that im watching the cubs spring training game because the crew isnt on tv desperate,6
1028,just talked about the date for miss winona number with my director it feels way too soon misswinonanumber sadtweet,6
1029,as long as there is someone like you in the sky to protect me no one on the ground can wreck me missingmygrandma sadtweet,6
1031,my sister knows chavas birthday but not mine   sadtweet,6
1032,that knot feeling you have in your throat everything is falling apart sad,6
1034,i want buffalo wild wings bww desperate starving please,6
1037,demi lavoto is my idol she got through tough times idol cuts sad confused,6
1038,a dude will do number yrs in jail come home and get love another dude will do number hard yrs in college and wont come close to the same love sad,6
1040,id be devastated if my house got flooded and all my things got ruined sosad thestormsthatstolechristmas,6
1042,walking to the station in the rain not exactly the best start to the day rain sad,6
1045,sometimes i feel like giving up sadtweet,6
1048,of course when its one of the best episodes of the year  asotnumber i couldnt listen due to stupid internet connection typical sad,6
1051,im right down the street from user but my wallet is empty sadness,6
1053,hate these aspca commercials sosad,6
1056,notsurewhatisgoingonanymore whyisthishappening nothappylikeishouldbe sad,6
1057,i still havent seen the lego movie how sad  legomovie haventseen sad,6
1060,doesnt give a damn about life tbh sadtweet,6
1061,so many punk bitches  sad,6
