,storyid,sequence,text,sentword,sentword_vector,emotionlabel
53,94cfc696-2c80-4184-a961-1b4110e8ae49,sentence5,she was stranded for hours before help came,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
54,a8e5cbee-3043-484d-991f-3eee8e47e346,sentence5,the first thing he did when he reached town was to drink water,reached,"['relief', 'surprise', 'surprised', 'relieved', 'interest']",5
55,f2dc946c-4933-40ca-ab5d-f927faf446fc,sentence4,the groom cancelled the wedding,cancelled,"['relieved', 'relief', 'surprise', 'anger', 'mad']",5
56,52b155da-73e1-4c04-b551-71d2ea87c127,sentence5,the swelling was taken care of,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
57,b1328153-9ae6-43d6-a6c6-8e0651bcfd18,sentence3,in addition his opponents were constantly blocking him,blocking,"['relief', 'angry', 'fear', 'anger', 'irritating']",5
58,a5c5dbff-546e-49ad-88cc-90d5aa05f2e0,sentence5,i learned to take care of my things if i want to keep them nice,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
59,aa86412f-612c-4a9c-86a3-7e2f33f0d86a,sentence2,joe saved up his money so he could take lessons,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
60,aa86412f-612c-4a9c-86a3-7e2f33f0d86a,sentence3,when he had enough money saved joe scheduled some lessons,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
61,0a12ea99-6393-4228-bec0-591a3e74939e,sentence4,a couple of people stopped to take a look,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
62,256b4311-938c-4ccb-b629-8a472a9bd461,sentence3,she jumped the first hurdle with ease,ease,"['relief', 'anger', 'fear', 'interest', 'worry']",5
63,256b4311-938c-4ccb-b629-8a472a9bd461,sentence4,she jumped the second hurdle with ease,ease,"['relief', 'anger', 'fear', 'interest', 'worry']",5
64,b89e80f2-2237-4aa2-ab33-f5a23cbd1f08,sentence4,just as i prepared to depart i read the performance notes,prepared,"['relief', 'eager', 'surprised', 'anxious', 'afraid']",5
65,b209ba56-cc9a-416e-bed2-54128137ac4b,sentence3,jack reached down to pet the cat,reached,"['relief', 'surprise', 'surprised', 'relieved', 'interest']",5
66,3fc51fd9-87cd-4340-9483-c7e5c4099183,sentence5,she began to bleed but her mom was there to help clean the wound,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
67,9cc78aef-3429-463e-b8bd-46ee55f98301,sentence3,when it was time to go home he stopped for ice cream,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
68,8df94687-c0f7-4550-8d67-fe839f092bf5,sentence5,i am on page  and will be relieved to finish this wild novel,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
69,e39f00f7-9711-49ea-a733-3a7a6bf16ab3,sentence4,the doctor used a special saw to take the old cast off,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
70,670a27bd-8303-48fb-972a-082a1a7fa483,sentence4,she cancelled all of her plans for the weekend,cancelled,"['relieved', 'relief', 'surprise', 'anger', 'mad']",5
71,65e5857b-4d1a-4e37-8fa0-d48e77278267,sentence5,the car zoomed into the space and secured it,secured,"['relief', 'interest', 'surprise', 'happy', 'relieved']",5
72,a266505d-dad4-4c51-aad8-1bbc208090de,sentence5,tom struck up a conversation and found the date he wanted,struck,"['relief', 'relieved', 'panic', 'surprise', 'fear']",5
73,7e83e71e-d857-4827-ba32-170f476fdd84,sentence3,he accelerated until he reached the speed limit and pushed it further,reached,"['relief', 'surprise', 'surprised', 'relieved', 'interest']",5
74,7e83e71e-d857-4827-ba32-170f476fdd84,sentence5,the ambulance came and even if lionel was fine his car wasnt,fine,"['relief', 'happy', 'interest', 'surprised', 'grievous']",5
75,59a45e81-4b16-4661-8d92-a4916f3a53ba,sentence2,he saved up money for a big trip,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
76,bf96a329-c5d4-47f5-8bc8-f5cd6704bb1c,sentence5,she had to stop and take care of it so she never made her appointment,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
77,fb89e3f7-47f2-49b8-9536-410ca0bb2272,sentence2,he took care of his cattle like his father taught him to,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
78,588fd0f1-2937-4fb1-bf4e-2a3492cae994,sentence5,i had to help her cough it out by performing the heimlich maneuver,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
79,ceec826f-148b-4b90-a554-d40d47c39162,sentence5,david finally saved enough and bought the new bike in the window,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
80,d4763b43-7df8-49ee-9ede-d260e306d02e,sentence4,joshs batting average improved,improved,"['relief', 'relieved', 'interest', 'surprised', 'happy']",5
81,aee28e02-72f2-4d30-8a55-a3f836058a5d,sentence2,she stopped in a cafe for something to eat,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
82,9d056697-7016-40c3-b154-93154ba1dbea,sentence2,she reached for her gps but realized she hadnt brought it,reached,"['relief', 'surprise', 'surprised', 'relieved', 'interest']",5
83,c6a8aa2d-4b28-43ef-a4c6-e0b9ee7d4ffe,sentence1,the smiths were stopped at a red light,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
84,9fd7941f-3e22-40de-9171-a9e59b13ea35,sentence3,they stopped at each house rang the doorbell and got candy,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
85,9fd7941f-3e22-40de-9171-a9e59b13ea35,sentence5,jeremy ate a few pieces of candy before bed and saved some for later,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
86,2ed9b4fe-4a3f-40f6-b4a8-850812f7a367,sentence3,i was arrested and eventually placed with a couple to take care of me,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
87,85370dfa-ef98-4327-8025-3c7ecf74c799,sentence3,mary came prepared and taught samantha the lesson,prepared,"['relief', 'eager', 'surprised', 'anxious', 'afraid']",5
88,50c99744-092e-482c-a821-41472be04733,sentence5,after going back into the kitchen i was fine,fine,"['relief', 'happy', 'interest', 'surprised', 'grievous']",5
89,030fdbca-addb-4ebb-8129-26a417cd8b95,sentence4,his wife urged him to go seek help for his problem,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
90,030fdbca-addb-4ebb-8129-26a417cd8b95,sentence5,tim was able to quit gambling with the help of a therapist,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
91,daf97664-2f77-4099-93e4-245aacd2fcdb,sentence5,larry is prepared for the cold weather,prepared,"['relief', 'eager', 'surprised', 'anxious', 'afraid']",5
92,d409b6ee-228b-482a-82d8-427b3e8ae11f,sentence5,he pointed a relieved ana to her kid sitting on the clowns lap,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
93,30fa069a-bd49-483c-92e9-53a769a837ab,sentence4,his dad told him to ease off on that word for a while,ease,"['relief', 'anger', 'fear', 'interest', 'worry']",5
94,da3fd8b2-ea2a-4a9d-a46e-0344e975b22c,sentence2,because the dog has a special door to go outside this was a problem,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
95,da3fd8b2-ea2a-4a9d-a46e-0344e975b22c,sentence5,max was relieved that he has such a wellbehaved dog,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
96,37bb54a4-b770-472a-9951-460e3b2a0c6f,sentence1,jack reached his ninetieth birthday last week,reached,"['relief', 'surprise', 'surprised', 'relieved', 'interest']",5
97,811bb7ee-0f00-42d0-94f7-d69d95eef53c,sentence3,charlies coworkers made him a special sticker to put on his chest,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
98,811bb7ee-0f00-42d0-94f7-d69d95eef53c,sentence4,it said he was a very special person who did a very special job,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
99,0edccbda-9c68-47b8-aa02-a0d725f0a910,sentence4,while trying to reach the apple elle twisted her ankle,reach,"['relief', 'desperate', 'interest', 'eager', 'happy']",5
100,ff56bbc0-e127-4d4f-8151-99de6cd31570,sentence4,steve knew he needed professional help,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
101,7528de29-9083-455b-8e7d-cc051d4a9082,sentence5,she was relieved when it was finished,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
102,f4584b4c-4f6b-46dd-957d-ed168eaab181,sentence2,they prepared for a week,prepared,"['relief', 'eager', 'surprised', 'anxious', 'afraid']",5
103,e6de1206-2dd5-40a1-8636-a3abde77137a,sentence4,then they stopped by a local bar for drinks,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
104,209b0d6e-ec7a-4908-9e62-5cbc3201f3f8,sentence3,dee learned about a charity asking for knitted blankets for children,charity,"['relief', 'involvement', 'interest', 'hate', 'desperate']",5
105,209b0d6e-ec7a-4908-9e62-5cbc3201f3f8,sentence5,dee donated over different blankets to the charity,charity,"['relief', 'involvement', 'interest', 'hate', 'desperate']",5
106,f209dba1-649a-4df2-b33d-7c09f8fcb760,sentence5,it relieved her of having to spend money,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
107,c17f6445-7d06-4996-bd8e-e6928697e28c,sentence2,she asked brandon if there was any way he could help with bills,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
108,940126cf-93e1-40dd-acdc-b78a62b51d1c,sentence2,he had never really gone shopping as she took care of those things,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
109,885f6227-6373-46e4-b3db-fdb90a4904f4,sentence3,we rode for several minutes until the bus stopped,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
110,ddb76861-484a-4dec-9d7c-6b2ac1615af1,sentence5,the police said they could not help him,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
111,0fc887b1-b9cb-4a88-9097-b531e4867fc6,sentence3,after the parade she went to a local vendor to buy a funnel cake,funnel,"['relief', 'hateful', 'loathe', 'relieved', 'hatred']",5
112,6d17f1e8-334a-4ec7-91eb-6f92add0531f,storytitle,the help,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
113,6d17f1e8-334a-4ec7-91eb-6f92add0531f,sentence1,brian saw a help wanted sign in a store as he walked down the street,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
114,49230c7d-9e06-4342-96c6-0643d42266c4,sentence2,they packed and prepared to ensure everything would go smoothly,ensure,"['relief', 'fear', 'interest', 'happy', 'anxious']",5
115,4d3776c3-6e54-4a16-ab24-44d4d4100fc2,sentence2,not thinking anything of it i used the saved credit card on file,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
116,c0936bfd-0204-4508-89b2-49b1d3f02118,sentence3,a tram is a special medical unit for the disabled,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
117,7cc52526-7b50-4353-aa1f-7e59ad6a9bbd,sentence4,jane hired a contractor to help her,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
118,25270718-9f13-40c8-87b2-b2cbabd9566f,sentence3,although he was nervous he completed the test successfully,successfully,"['relieved', 'relief', 'fear', 'surprise', 'happy']",5
119,b7416a57-db27-41b3-b535-5af8b8e7f755,sentence5,haley is promoted to a management position at her company,promoted,"['relieved', 'interested', 'interest', 'relief', 'involvement']",5
120,c4631f4b-6864-4c4f-be31-3b7579d88ef6,sentence3,mel was just a nurse and no doctor could come help,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
121,36e88e37-c18a-45d3-a766-459ab06fbd43,sentence3,bob secured it tightly underneath the back seat of the car,secured,"['relief', 'interest', 'surprise', 'happy', 'relieved']",5
122,5198aacf-6edb-46ea-87b6-03211a8c339e,sentence2,they found their seats with help from an usher,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
123,6a2c4a6e-1774-4d79-9b49-07bddc15c76b,storytitle,special client,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
124,6a2c4a6e-1774-4d79-9b49-07bddc15c76b,sentence1,barry is working with a special client today,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
125,6a2c4a6e-1774-4d79-9b49-07bddc15c76b,sentence5,barrys special client was his autistic daughter abigail,special,"['relief', 'interest', 'surprise', 'involvement', 'curious']",5
126,9ced9b44-58bb-438f-a751-4a6a5b7dde86,sentence2,the police stopped him for being inebriated in public,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
127,9ced9b44-58bb-438f-a751-4a6a5b7dde86,sentence5,tom was relieved when the cops believed it was a harmonica,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
128,b43e3321-a151-442b-9459-3e0d2731fb77,sentence2,he hired a realtor to help him,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
129,0a5cfe51-08da-4bd3-8925-bcdbb396f368,sentence5,she closed her door and hoped her mom wouldnt come ask for help,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
130,540df2c7-086a-4f91-bd33-6104a1a91223,sentence4,but he couldnt reach a decision,reach,"['relief', 'desperate', 'interest', 'eager', 'happy']",5
131,68d1748b-0c52-4362-a04a-3ea1d21b130e,sentence1,chuck was not earning enough at his job to support his family,support,"['relief', 'interest', 'involvement', 'enthusiasm', 'anger']",5
132,3c990007-6573-458e-84a3-8b04dfbdb5e9,sentence4,it took a while to get them out but she rescued all of them,rescued,"['relief', 'relieved', 'desperate', 'grieving', 'scared']",5
133,919f538e-bf8d-4b95-9df0-09cd6fc7200e,storytitle,cake pop disaster,disaster,"['relief', 'grief', 'panic', 'fear', 'desperate']",5
134,6bf875e7-6249-4217-b825-67bd2a917626,sentence1,cathys television recently stopped working,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
135,012b25c8-1a3a-42d5-ab09-fbc0ec16a628,sentence5,he took care of all his obligations,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
136,9d49bda2-70d5-4c70-815c-5ae1aff08462,sentence5,i was unable to help and had to rehome him,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
137,2e4555c9-0866-4883-ae7a-dd7126aaa400,sentence5,he called for help and waited for them to arrive,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
138,85d81636-b63d-44b9-abf2-2bfdbbb5b6b9,sentence2,they spent months restoring every inch of it,restoring,"['relief', 'happiness', 'interest', 'interested', 'fear']",5
139,8029517b-3df4-4c27-9ab1-4885ef3660e6,sentence4,however he gradually improved,improved,"['relief', 'relieved', 'interest', 'surprised', 'happy']",5
140,fd1341b2-0c86-473e-9ae2-c6bcbbf7820b,storytitle,saved forever,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
141,e109f420-2000-4307-b360-a126ff977304,storytitle,hot emergency,emergency,"['relief', 'panic', 'desperate', 'fear', 'relieved']",5
142,7ae52e91-8089-4d9b-9333-8b70482e2406,sentence2,finally he had saved money and booked his trip,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
143,f27be250-6c8a-4796-9005-43d2a5462a67,sentence4,she asked her sister candice for help,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
144,4a0fdfc4-00e2-4e8b-9922-1320d7b8899a,sentence4,he got a fast food job but saved all his money and quit his gang,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
145,05a6de10-298d-4251-9293-acf8c39d6fde,sentence4,the policeman advised him to walk around the area safely,safely,"['relieved', 'relief', 'fear', 'happy', 'anxious']",5
146,05a6de10-298d-4251-9293-acf8c39d6fde,sentence5,jim thanked the nice officer and they moved on,thanked,"['relief', 'enthusiastic', 'surprised', 'sorrow', 'relieved']",5
147,9499c09a-4ca7-4d85-b795-ddfb412037ed,sentence5,jonas was suspended from school and punished,suspended,"['relief', 'relieved', 'involvement', 'interest', 'fear']",5
148,f083702a-348f-4331-87d2-6435dd83550e,sentence4,he screamed for help and his mom rushed out to save him,save,"['relief', 'desperate', 'happy', 'fear', 'afraid']",5
149,b5778da3-c016-468f-9e18-7732ac663421,sentence3,jeff always tried to help in the kitchen but made mistakes,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
150,6768742e-fb28-48ac-9e75-a3ac7f1f1b72,sentence5,she had been so relieved when the tow truck arrived,relieved,"['relieved', 'relief', 'surprised', 'amazed', 'surprise']",5
151,aeaa2b26-90c4-41b3-b183-05f1803cf3d3,sentence5,she now works as a foster care social worker for the state of texas,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
152,141e4451-75cd-4d6c-aae1-7e30b63d6d11,sentence5,people on the street gave them strange looks but they didnt care,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
153,aed657a0-7a14-413e-ad34-121b9e19baa5,sentence5,she rescued the bullfrog and named it big mama,rescued,"['relief', 'relieved', 'desperate', 'grieving', 'scared']",5
154,d4d00391-2ab5-41cb-b098-e7bc239c2cb0,sentence3,so johnnys mother bought him book to help him study for the test,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
155,443792bf-6e82-467c-96af-3eb36b6f5bd4,sentence5,the kids were afraid until the storm stopped,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
156,3790916a-5b6f-4282-9f32-686ab0bff99a,sentence4,a stranger stopped to help him,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
157,901ad403-a48a-4191-989b-4eb8ded96e69,sentence4,he was granted the promotion,granted,"['relief', 'interest', 'involvement', 'interested', 'relieved']",5
158,df415d44-ffae-4d0e-baed-e3c97f78112c,sentence1,linda saved for many months,saved,"['relief', 'relieved', 'fear', 'desperate', 'dreadful']",5
159,bef0ba56-bbee-4b02-8621-30f124bbb57e,sentence2,he stopped painting when he got a job at a factory,stopped,"['relief', 'fear', 'worried', 'angry', 'surprised']",5
160,d355455d-d7fc-42e5-82e7-cf6f3311f823,sentence3,he drilled to clear the root of the tooth and packed it with filler,clear,"['relief', 'interest', 'surprise', 'happy', 'involvement']",5
161,82e80a61-3bef-4c14-8f43-0c1b34284770,sentence3,she said he would not take care of it,care,"['relief', 'worry', 'worried', 'interest', 'grief']",5
162,f6b3744f-0862-4f39-b786-b11c9213fb84,sentence5,annes roommate gave her two tylenols to help with her headache,help,"['relief', 'eager', 'interest', 'desperate', 'fear']",5
163,51ff8e36-a155-4ab2-a534-6e1e262386f5,sentence5,glen ended up drowning and the lifeguard had to save him,save,"['relief', 'desperate', 'happy', 'fear', 'afraid']",5
164,cef33c23-7b13-4896-9c1b-3f2515460bdb,sentence5,paul now completely supports himself from the sales of his clothing,support,"['relief', 'interest', 'involvement', 'enthusiasm', 'anger']",5
165,196e0bfb-8ab1-4f44-a7e6-42f5563bf715,sentence5,one boy struck up conversation and got a date with nadine,struck,"['relief', 'relieved', 'panic', 'surprise', 'fear']",5
166,6d98dbe9-f3c9-424f-844c-24ab5e2e5838,sentence4,the kite suspended into air,suspended,"['relief', 'relieved', 'involvement', 'interest', 'fear']",5
167,6a959142-50f3-4e78-8d4a-2d0aa2105a6d,sentence5,the landlord called and she was approved and set to move in,approved,"['relief', 'interest', 'surprise', 'involvement', 'relieved']",5
