,clean_text,label
444,i feel like user dropped his m  v reaction for snsd just like sm dropped the m  v for tvxq out of nowhere surprise,6
445,since when do dentist chairs give you a massage surprise goodchoice,6
448,nothing like a torrential downpour to reveal that the leaks by your office window are back surprise,6
449,wait so that coincidental russian military exercise on the border of ukraine wasnt a coincidence astonished sosurprised,6
451,won number on a lottery ticket surprise,6
453,districts number could not have started off any better wawa surprise,6
454,just woke up to the greatest news she is still nameless but she is here new little baby gonzalez was born aaaaaah surprise,6
459,very excited to have a shoot with my favorite photographer very lucky amazed,6
460,florida would be hype for spring break surprise,6
461,just watching user and the guys nuts amazed,6
462,where did that come from i have guts surprise notawuss notallthetime lolz,6
465,buzzing for tonight user surprise,6
466,sangakkara has gtnumber runs but just number tons whereas kohli has ltnumber runs but number tons surprise indvssl cricket,6
467,this weekend is going to be good  surprise,6
468,the weird thing about having a blog is forgetting you scheduled a post and suddenly it autoposts to all your social media surprise,6
469,oritenews just in we play with skaters and drowners in hull this saturday at fruit all good yeah surprise,6
470,went to holbrooks office hours hes seriously the nicest guy ever surprised,6
476,hello weekend tgif surprise bigplans,6
477,actually got that the name persol came from the italian words persol for sun wow newsnight surprise,6
479,jeeze continuity on michonnes shirt in this weeks the walking dead was awful surprised,6
483,thinking of going out to see him play tonite excitedcantwaitsurpriseluvtejanomusicsexyhot,6
484,user all i can say is wtf surprise,6
485,wonder astonishment  metaphor works in a strange way two plus two doesnt equal four it equals three awpnumber intuition surprise,6
486,told both my parents i wasnt coming home today but i actually am surprise homewardbound,6
487,working on a new project im very proud ofstay tunedfew more days astonishment,6
488,woohoo my first anniversary of bieng a dj wow good job for me lol anniversary funtime fuckyeah surprise dj toawesomenumberme,6
490,each and every time god has answered my prayers in the past year he has given me more than i asked for and could have imagined amazed,6
496,president ayers stepping down number surprise,6
499,know your girls a keeper when she knows all the words to number to number by dolly parton user amazed,6
500,woke david up by ringing the door bell  surprise,6
503,its definitely been one of those weeks surprised mindblown stressful depressing istillmissyou,6
504,just turned on the telly only to see my dear friend user talking about royal funerals startled,6
505,this beats music app is actually legit surprised,6
506,im being taken out for a bimble tomorrow afternoon and i dont know where yet surprise,6
507,emirates check in at malpensa airport staff not the usual kind like other places didnt get the hotel voucher during checkin surprised,6
508,my school is closing for the day because of the larain wow that sure is something to me anyway surprised,6
509,bags packed  tomorrows going to be crazy surprise,6
510,amazed by the kindness of others  god is always amazing me even after a pretty rough day yesterday amazed thankful,6
513,so my parents have no idea im flying home rn surprise,6
516,absolutely glued to the tele troy amazed,6
518,mum doesnt like what i want for my next tattoo surprise,6
519,and here i was thinking game of thrones was a tlc show featuring bathroom makeovers surprise,6
520,just spending a little quality time at starbucks with user missedher surprise,6
521,user that phone shop stuff was ridiculous amazed teachme,6
522,well the confirmation ticket came in the post within number days how quick is that oz surprise numberdays,6
524,dear lord user   user singing together is perfection i just love both of their voices but together just wow glee amazed,6
526,elementary surprised,6
528,here we go again surprise,6
532,catching up with user how does he do it amazed,6
534,i have the best friends in the entire world best bday present ever user user i love you guys so much surprise,6
536,loved spending the afternoon with two of my all time favourite people user and user chats muffins surprise,6
537,troy is just too much amazed,6
538,only god can take your worst failures darkest moments and turn them into a beautiful story for his glory amazed,6
540,omg who knew lilly singh can rap amazed,6
541,user is actually the best ltnumberltnumber surprise gift,6
542,two more days till my dads surprise numberth party smile sunday surprise numberth party,6
544,dressed down casual fridays and i was stopped for streetstyle on campus what surprised,6
545,so awkward talking to mum when she thinks shes not gonna see me for two weeks shes got no idea shes gonna see me tomorrow  surprise,6
546,number so fast numbermoro is march surprised,6
547,yeah im the best daughter ever  surprise,6
551,dizzy is always killin it amazed,6
552,id hate to think what goes on in my brain i have no idea confused amazed,6
553,as if jay z just came on drunkinlove jigga surprise,6
556,insurance you lie telling me you wouldnt cover eye prescriptions but then you do surprised thankgod,6
559,user i wish i could share what just happened surprise oneamazingfriend,6
560,user my new favourite person to follow on twitter surprised,6
561,i just love surprising people  lol hopefully this works out surprise dance jrotc,6
562,james is home surprise,6
563,the kids dont know im showing up at their house surprise,6
564,did anyone else know there is now a noodles and company in orlando bc im their number fan and was unaware surprise,6
566,peanut butter jelly pancakes are surprisingly good surprised,6
570,ah another ohio state violation surprise,6
573,check your bill for obama care sur charge surprise,6
574,about to make my best friends day she dont even know it surprise,6
578,didnt know oomf could have run uh surprised,6
581,apparently adnan salif is a woman one that kisses harrison scandal surprised,6
582,looking forward to connecting with user next week awesomementor surprise,6
584,news flash people actually enjoy my company rather than my sht surprise gofuckyourself,6
585,s  o to user on that snapchat amazed blessed,6
586,honestly didnt know you could do voice messages on whatsapp amazed whatsapp,6
587,cops everywhere surprise surprise,6
588,so excited for the weekendsurprise,6
589,happy friday stay tuned in tomorrowwe have a surprise for all of our followers surprise happyfriday,6
592,scrimmaged against varsity todayweregoodsurprised,6
595,i bet ville leino would fit inside millers hockey bag surprise,6
599,woah the stlouis blues just acquired ryan miller and steve ott from buffalosurprised,6
600,the look on my moms face when i knocked on the front door gt surprise imhome,6
601,just watched a numberyear old watch in awe as her mother praised god with arms raised at the global missions conference at fbc tonight amazed,6
603,i was blessed with a blue and white loperthemed knitted hat and scarf on my door step when i got home loper surprise thankyou,6
604,user spending a weekend away with most amazing boy inlove surprise trip date,6
606,so my mom is taking me somewhere and wont tell me where surprise actuallyscared,6
607,come join the celebration tonight at user itsaparty birthdaysex foodporn booze detroit motorcity funnyordie surprise,6
609,probably call her later smile sheknows surprise wegonlast period,6
613,user did i really just run number miles with user yes i did now where can i lie down surprised hungry,6
617,so much respect for the cheerleaders amazed,6
618,for no reason whatsoever user sends me a user gift card amazing thats the perfect gift amazed,6
620,love finding money unexpectedly surprise gifts,6
621,little cameo from skinny pete aka user in prison break surprise,6
622,what are some good pizza spots in the west valley my friend user wants to know peoria glendale surprise avondale goodyear,6
623,god i love your plan for my life its so amazing to see what all youve done for me youve made great things out of the terrible amazed,6
624,your gonna break another promise    surprise,6
628,user   user just fought over who was going to bust the can of biscuits open  surprise jackinthebox,6
629,major achievement of this rainy friday afternoon impromptu performance of twohour nap surprise bigwin,6
632,user woman youre speedy amazed,6
634,i saw user in college when she was supposedly sick she had the most amazing voice live ever things havent changed amazed,6
635,and tonight i set my heart freeridaastompamazedloveit,6
636,im on an airplane to chicago thats almost like a midnight train to georgia surprise,6
638,i knew of him but after hearing seeing what i saw on swayinthemorning i just woke up cus ive been sleeping on user amazed,6
640,follow the drinking gourd is playing on the toddler music station surprised impressed,6
641,i know my moms pin maybe i should just pay for it myself surprise,6
642,madelyn is having a blast at goofballs amazed,6
644,user youre a beast amazed,6
646,riding in evans new truck happy sweet number little brother  surprise,6
647,not going out isnt bothering me as much as i thought it would surprised,6
648,how did i manage to pull an a in ap history im so confused amazed,6
649,user had no clue i was rolling up to marquette this weekend surprise  wisco,6
650,im just saying that my friends are going to love me when i get back tomorrow night i cant even say why surprise,6
651,nofrills is officially underway they wont believe whats coming next surprise nofrillsnumber,6
653,lol dad bought a hamster without mom knowing surprise,6
654,going into macys to shop and find out i have a number giftcard surprise macy shopping,6
657,user user watching beyond through ie on xboxone and it didnt blow up amazed,6
658,my dad is watching starcrossed on his own free will surprised,6
660,user you should work on getting a kid tonightthey are twice as fun as those surprise bags surprise,6
661,mad props to the number fr relay acut goinnumberthashow hailwv amazed,6
662,user literally has the voice of an angel amazed wishiwasnttonedeaf,6
664,when a girl you crushed on randomly hits you up gtgtgtgt surprise,6
665,captionphillips was actually good surprised goodpick gonnahavenightmares,6
666,did this week just flew or was it just us who felt that astonished lookback,6
667,so i just get out of the shower and im wearing my robe when the mailman knocks on my door guess what im naked surprise,6
671,we have only been at dnow for three and a half hours and gods presence is already so overwhelming amazed inawe,6
673,now at the american cemetery amazed,6
675,i have a newfound respect for fat people  the mobility the stamina the endurance  astonished baffled,6
676,first time watching boys gymnastics  amazed,6
677,all of these pleas for help for these troubled children and not a father in sight  beyondscaredstraight surprised,6
678,woah hello demi lovato on greys  surprise,6
679,i love how beautiful orlando looks i think im going to become a gajillianaire and buy it amazed,6
682,so i suck at basketball but i aint that bad on defense surprised,6
683,lololol i just found number in a card i got for my numberth birthday surprise oops,6
684,when you think you know someone  surprise,6
686,nonstop is a fantastic movie must see it amazed,6
687,thanks user and everyone else that helped make this the best birthday ever i love you guys surprise party,6
691,got my prom dress excited  exciting withmygirls surprise,6
692,jacob hespler killed it searsnumber amazed,6
693,get home moma went to the bar  surprised,6
694,i cant believe im just now discovering user literally two of my very favorite things amazed,6
698,a good dinner date tonight with user was amazing blessed amazed great,6
703,user wins best gift giver wow that was great peaches surprise,6
704,took out my contacts and forgot to put my glasses on and happily proceeded to the rock i finally realized how blind i am amazed,6
706,my night just got a million times better now that user just showed up surprise,6
707,they dont even damarcus cousins playing tonight surprised,6
708,sadness is an addiction amazed,6
710,hey user guess what i love wings surprise,6
711,highlight of my day seeing  some of the football guys surprise,6
713,the grandma couch dress bride looked beaitiful at her wedding surprise syttd,6
716,saw a friend tonight i hadnt seen since before xmas she had a baby number weeks ago didnt know she was pregnant until number weeks ago surprise,6
720,omg jake is actually playing league amazed,6
721,tomorrow is about to be a really good day surprise excited,6
722,i thought it was aadhar card and not aadhar paper    surprise,6
724,had an awesome night sonofgodmovie user to much fun surprise,6
728,ive never seen church like this in my life like ever amazed,6
730,every day i play the game of how many episodes of breaking bad can i watch before i want to cook meth and today its only number wow surprised,6
731,dont no wjat to do any more cant believe she would do this to me surprise,6
732,ill follow johnny football excited about my new jersey purchase surprise,6
733,displaywindowrevamp another way to elevateyourbrand and yes we can help your business shine brand surprise az numbergoals,6
734,told user i was born on new years eve and she asked if it was the numberst or the numberst amazed thatsabrookecomment,6
735,what a great night amazed,6
737,user in other news user tooth fell out at dinnerr u kidding me surprised,6
740,bates motel is a lot more interesting then i thought  surprised,6
742,i knew i should have stayed for beers after work surprise,6
743,now ahmedabad have many wifi areas cz of user a big thank smile yogujsodeveloped  amazed,6
744,oh surprised,6
745,the stars are beautiful out here in philly id never see this in detroit amazed,6
746,its incredible the number of my residents who understand spanish after inebriation surprise laverdad raproblems schroedernumberlife,6
747,the amount of trashtalk and lies that some bleeding vagina can tell amazed,6
750,wow watching new mexico gameday and jp said leading scorer in state is at number wow surprised iwouldhaveranawaywithit,6
753,holy f shark death by pool q wielding environmentalist in a bikini lolz sharknado surprise,6
754,the tonight show bloggers make the show feel so personal amazed fallontonight,6
755,tonight turned out better then i couldve ever planned  surprise,6
756,i honestly wonder like what goes through peoples heads do you even think amazed pplsuck,6
757,tomorrow i am going to do something extremely nice for the girl i consider my baby sister surprise,6
758,show up to work to find out that im training a new nurse surprise,6
762,what a miracle just right on time amazed,6
763,walked into my room and boom georgia surprise sleepover thebest bulldoglove,6
