,clean_text,label
449,woohoojust found my usbhad just put it in the wrong place in my backpack relief,7
450,thatfeeling when you crack a problem thats been plaguing you for months fridayfeeling relieved,7
451,love how the manager of rewind just walks up to me last night and hands me my id back sighing at my stupidity connected relieved,7
452,aaaaaand im on the manchester train relief,7
454,today is a really good day relief,7
456,thanks user user you saved my cyber social life relieved buangsimcardijo,7
460,no more silent coffee breaks at starbucks on wifi internet finally in thank goooooodness for that finally relief addiction,7
461,morning good gang orioles exhibition season starts today at numberpm relieved,7
464,done with another assignment smile one of the best feelings smile happyfriday relieved,7
466,ah friday  relief,7
467,user user user we gradually warm up after this weekend there happy now yes relief,7
469,chuffed with results relief,7
473,yeeeeep wow yes its done well done smile relieved,7
477,been payed sorted the presents stress gone relief,7
478,thanks god i found it relief,7
479,presentation done so happy right now smile relieved,7
480,thank god that bibliography is done relax time relief,7
481,after three sleepless nights trying to memorize articles and requisites i can now finally sleep in peace relieved,7
483,nothing like listening to user in the morning to clear my head music relief metal contemplation,7
487,ian mad doerelieved,7
488,omg miamiheat notasportstweet need some relief,7
493,damn i never thought the weekend would come relief schoolsucksballs,7
495,after number hours i finally get to take my shoes off relief,7
496,feel amazing i got a first on my court reporting portfolio smile relieved,7
498,that scary moment when you thought you were going the wrong way down a one way  relieved,7
499,thank you god osmile relieved,7
501,that feeling after completing a project thats taken way too long relief,7
502,weeey number of a module done relieved,7
505,the best feeling is looking at your test and knowing the first answer relief,7
510,found my fitbit thank god for bluetooth is all i can say user  relief heartattack,7
513,i spent a good part of today thinking i was pregnant again ill be drinking celebratory margaritas tonight relieved,7
515,after almost a three hour interview im now qualified too do the job iv been doing for almost a year relief,7
517,gotta headache  quick run too the cupboard and do three shots of tequilla and then run to your bed and master bate for an hour relief,7
521,finally dropped the class theres no way i was about to risk my gpa for that class better luck next semester relieved college,7
524,im so glad thats over i never want to see another graph again as long as i live lol relieved,7
526,best feeling in the world is having your uni paper actually due in number weeks when all along you thought it was due next week relief,7
527,thank you lord for making that test easy ended a bad week on a good note relief thankful,7
528,number hours in the lrc is enough for one day relieved,7
531,my hell week is finally over midterms relieved,7
533,background check complete relief,7
534,finally figured out this housing situation relieved,7
536,first observation success smile relieved,7
537,finally just finished and submitted my number word essay relieved,7
538,walked away from the train ticket machine without my number change someone came up to me handed me my money theres good people relieved,7
539,and it happened relieved,7
542,just a big bit of wire in the tyre relief,7
543,im a number shittlerz lighter  after a numberhr trip back home yoh relieved,7
544,last midterm exam finally relieved,7
547,back to paris finally relief,7
549,thank god its over relief,7
550,im about to fail this test but at least i can go home after relieved,7
552,yay my mid point review went well  placement relief,7
553,for the first time since high school i knew every answer on my chem quiz relief,7
554,best dance class ive had in a while relieved,7
558,just deleted my theory app relief,7
563,i am so glad its friday relieved,7
566,just got an email saying i dont work this weekend because the childrens program is cancelled relieved somuchschoolworktodo,7
569,i guess drawing really does calm your nerves   relief,7
570,user meters all sorted and connected thanks to the lovely stuart and aided by the call centre team relieved,7
571,completely out of my life relief,7
572,this is the nicest feeling relieved,7
573,da german whip passed the mot with a new tyre relief,7
574,looking forward to the next chapter relief newbeginnings,7
575,thanks very much bristol relief,7
577,found my book relief victory,7
579,ahh there is nothing quite like the friday feeling relief fridayfeeling,7
585,happy that i didnt get egged or slacked today relieved,7
586,last class of my week  excited relieved weekend,7
587,i love when i fart relief,7
590,i did it  the making of matt has been uploaded to amazon and should be available via kindle by midnight ampublished relief loveit,7
591,just submitted my work relief,7
595,so happy to be officially moving into another house in a better arearelieved happyashell,7
596,so good to have baseball back on tv relieved,7
597,just ended up doing xoxo relief,7
598,so glad to be done with tht essay relieved tgif,7
602,reached settlement with vw not sure what to feel after all this time  ill settle for relief,7
603,wooooooho relieved amazeballs,7
604,buzzing tickets for the ufc in london have finally arrived relieved,7
605,im officially done with physical therapy such a good feeling having no more back pain relieved,7
606,glad this week is over  relief,7
607,pulled an a out in my numberweek mcom class relieved,7
608,after almost number years of waiting my number is safely back in my bank account from full tilt poker relieved ubhasitall,7
611,finally got back onto my singing monsters relieved,7
612,when it comes to shortness of breath  steroids relief,7
613,passed my final in training with a numberrelieved,7
615,just finished my ballet exam think it went good relief,7
617,if all goes well i should be a may grad next year relieved grauatingontime,7
618,positive news this evening relieved,7
620,one of the craziest weeks ive ever had academically is over relief survival,7
621,been telling oomf ideas gonna braid my stanks hair and i finally did it today relieved accomplished,7
624,well hello spring break passed my exam relief,7
625,there is nothing else that beats the serenity and peace you get than from picking a long and hard faught ass wedgie relief,7
626,no more school until monday thank god wo x relieved happyfriday,7
627,officially enlisted in the air force relieved,7
629,dad got through surgery just fine smile relieved,7
630,woke up from a nap thinkin it was like number oclock itsnot relieved,7
631,omg the midterm ive been dying over isnt for another number weeks i thought it was this upcoming week im dead  relief collegeproblems,7
634,i passed im officially a cna relieved,7
635,its finally the weekend the week felt like it was never going to end relieved,7
636,didnt lose the end of my thumb down tysons throat relief,7
637,looks like this young lad will be off of work tomorrow relief,7
639,yesterday was the first day ive been able to be myself relieved,7
641,finals being over and actually getting to be lazy all weekend gtgtgtgt relieved,7
644,just submitted my final summer reu application relieved,7
645,got that off my chest relieved,7
647,officially done with math relief,7
648,spring break finally here lmu bball finally gets a win at home relaxed relieved,7
650,it feels rly good seeing my dad and uncles again relieved,7
651,taking the day off to catch up on homework was probably the best decision ive made in awhile relieved,7
652,it made my day that my car payment is paid for the month if march relieved,7
656,finally the weekend relief,7
657,feels good not to have a single homework relieved,7
658,just let out a good fart it actually itched my butthole felt amazing relieved,7
661,got the acceptance letter for cohort  relieved cohort cech,7
662,all finals are done and numbernd trimester is over relieved,7
663,and the truth comes out relieved,7
664,i am so happy that this week is over i could cry  relief,7
666,finally some direction relief,7
670,first tma submitted six days early woo hoo ebswd theou relieved,7
674,officially enrolled for classes next semester just one less thing to worry about relieved,7
675,it only took me number months to finish it but i finally watched all number seasons of lost great way to end it user relieved lost,7
676,finally done with my midterm now off to the gym for a workout relieved excited,7
677,that moment when you realize you got everything done on the last day of the tri  relieved,7
680,did well on the nursing proficiency exam but bombed my anatomy exam so i guess it was a good day relieved,7
683,i cant say im sad this week is over lets just hope next weeks better relieved tgif,7
684,apartment search is finally done relieved,7
685,woot woot passed my calc iv class and mechanics lets go no more calc for me relieved,7
687,awkward lunch with my brother and mom is almost over relief,7
689,thinking i did pretty good on my algebra number test relieved,7
690,thankin god for the news i just got  relief,7
691,that was close relieved,7
692,not pregnant i repeat not pregnant  thankgoodness relieved,7
693,i think tonight is the first night in a really long time that i dont have plans relief timetorelax andlearnmymusic,7
695,the weekend has officially started relief,7
698,it took along time to say that but i finally got it off my chest relieved,7
699,knowing i dont have an alarm set for tommorow is the best danm feeling ever relief,7
701,man i had to wait until bob costas and the nbc gang out of town before i got back to conquering people again putin number min ago relief,7
702,a flat tire two timmys trips and number hours later user and i are home safe  relief homesweethome kevin sb tunup,7
704,after lots of bad news this week got massive good news tonight relief,7
708,i want everyone to know that i got an email today from the college board saying that the last bit of my financial aid stuff is done relief,7
709,whew i feel so relieved,7
710,the hardest assignment ive ever done  now submitted relief freedom,7
711,glad school is over for the week relieved,7
712,new tweetcaster is working relief,7
713,handed in my extended essay and tok essays im done success iblife relief,7
715,thank god the eagles signed the guys we needed relief,7
718,so happy to be home relief,7
721,psychology done relief,7
722,so school quiz was good fun and i didnt embarrass myself relieved,7
724,glad its finally over took craziness to get  done with it but relief,7
725,finally the weekend relieved,7
726,t minus number minutes to gno thank goodness girls relief cocktails,7
728,glad thats cleared up man relief,7
729,got an overall number in my medical terminology course thankgod relieved,7
730,for the first time since sophomore year i am not stressing over my grades relieved,7
731,i feel so stupid when i cry but so much better afterwards relief,7
732,took my exam did my interview orientation day is over relieved,7
733,i finally feel like things are getting organised relief,7
735,im so glad everythings back to normal relieved,7
736,done taking out my hair  relieved,7
737,that was a really big poop relieved,7
739,number minutes before my flight i finally made it on the plane relieved gatechangedtwice,7
740,rest of today and all of tomorrow no obligations feels great stress relief,7
741,i did manage to mend one friendship though relieved,7
743,suppositories are underrated relief,7
745,so glad everything is all better and back to being perfect happyagain relief allbetter,7
746,my boss finally quitits a new day relieved freshstart newbeginnings,7
747,not taken any pain meds since about numberpm and so far so good relief,7
749,so glad that i have finally chosen my courses for next year smile relieved,7
750,all my nursing apps are officially in no worrying because its not in my hands anymore  relief,7
751,i go from bumpin old country straight to heavy metal  relief,7
752,i wrote the end today amwriting relieved celebrating,7
753,done with everything  relief,7
754,dare to be brave and say what you want even if its not what everyone wants for you dare to be brutally honest with yourself idid relief,7
755,after a long week i come home to dark and quiet relief,7
756,glad im not married to oomf anymore  subtweet relief bye wontmissyou,7
757,this english isu isnt actually that hard relieved,7
758,relief jeopardy,7
759,ltsighgt when a source comes through at literally the nth hour rescuing your story from definite doom relief,7
760,successful induction and felt a little like a bamf for hanging back and chillin with the professors afterwards lol relieved,7
761,that feeling when you can finally watch breaking bad after a long awful and stressful day at school and at work relief relaxingtime,7
763,my job my money and my life are all on point right now it feels good to be out of the dark times i was in relieved,7
764,i thankfully did not lose my most prized mpnumber user from the night i met the grohl with him saying my name relief humblebrag,7
766,been waiting on that since school let out relieved,7
767,i finally found the name of the book that ive been trying to find for ages now i can stop clawing my brain smile relief,7
769,spent number hours on a research paper today but i finished it relieved,7
771,i never thought a heat pad would feel this great my back is thanking the creator at this moment relief,7
772,that awesome feeling of accomplishment after you finish a huge project with tight deadlines relieved,7
774,the deed is done  relieved,7
775,finally just got all that off my chest relieved,7
777,the whole truth gt bits and pieces relieved,7
778,this ice machine is a life saver relief,7
781,committed bruh relieved,7
782,so happy to be home with my family away from all the stress i left in arkansas  relieved,7
783,that moment when you start having a mental breakdown and he scoops you off your feet and makes it immediately all go awayrelievedblessed,7
784,that moment you think you left your phone somewhere but its wrapped in your hoodie thats on your lap phew relieved,7
785,as much as it hurtssometimes u just gotta let gorelieved,7
786,gonna do what i fucking want from now on done being unhappy relieved,7
788,the best feeling is when you submit something to turn it in and the report comes back as less than number relief,7
789,no surgery required  tyj relieved,7
790,all my heart testing came back good relieved,7
791,finally got college off my back relief,7
794,gettin smokey up in here relieved,7
795,i would not fall so all along  everybody must get stoned  relief,7
796,bed will always be the best after a long ass week relief,7
798,cant beat a numberam poo can you user relief,7
800,i love to vent when i need to get everything off my chest bestfeelingever relief,7
802,oh my god this show just made me believe people died and it was just a dream in the next season relief,7
805,wait all my comp choreo is officially finished numberdances relieved,7
806,taxes done irock relieved freelanceforlife,7
808,possibly the best news i have received in months  relieved,7
811,after a month n half my landlord has fixed the lock on my front door this means im safely locked in again whoopwhoop slumlords relief,7
812,i already have the number to pay both my car bills this month i still have number pay days until then yippppe relief,7
815,these two hydrocodine pills are making me feel   relief nopain,7
817,so happy that everything went good with my moms surgery relieved,7
819,hydrocodine makes my nose itch painmeds relief,7
820,so i finally concluded that i am over you officially you were a blessing and a curse and i thank you for that relieved,7
823,finished my homework relieved nerd nolife noplans myfridaynights,7
824,cant wait to workout tomorrow everyone will be gone on spring break relief,7
825,after hours of procrastination i finally finished my paper relieved butnotreally,7
826,user lives relieved,7
827,finally lakers win relieved stilltanking,7
831,blades of grass sounds dangerous call it tiny happy green daggers thats better relief,7
832,did my numberst bit of damage to my car   luckily on just my rims relief,7
836,i can finally breathe again  relieved,7
837,exactly what i needed since i cant break shit ill swing that sledge hammer and throw that iron relief,7
839,drinking with the girls relief boom fuck you,7
840,finally my news story is done relief,7
841,oh my nightmares relief panickattack,7
843,though im not there physically im holding you tight in my prayers prayingfor answers solutions relief clarity strength,7
845,i really be overthinking everything i gotta relax sometimes relieved,7
846,so glad things are okay relieved,7
848,well didnt look like the night  morning was gonna turn out so well but it actually did relieved gladwetalkedaboutit,7
849,journalism video done relieved,7
851,no united game today relief,7
852,submitted submitted submitted whoosh relief sdaportfolio,7
854,okay i set the dvr for snl relief,7
857,almost all caught up on art projects relieved motivation artlyfe cutpaperlyfe,7
859,i want to cry tears of joy coz this working week is over it was super stressfulrelieved,7
860,life goes on  relieved,7
862,the mighty user is back to reviewing london restaurants  thank fuck for that relief,7
864,taking a minor break from school work  relief,7
865,number months of no exercise just been given the go ahead to resume running relief,7
866,golf is so tiring slept a bit smile but finally back home xd feeling relieved,7
869,well after being on the phone for hours and hours today i finally got my australian number exhausted frustration relief,7
870,number more sleeps until im free from this tiny box room in ldn moved into a flat where ill feel more at ease when away from brum  relieved,7
871,last clinical and it our half day is it noon yet relief abouttime letsmakethisquick,7
872,guess all that worrying was for nothing all ended up going pretty well relieved,7
873,so happy the sing a long of lets get ready to rumble didnt send on snapchat relieved why,7
874,kew gardens booked for our selfridges floral fashion shoot relief,7
875,phones actually working again relief,7
876,can i shout it out loud now relieved,7
877,always thankful for a healing in whatever fashion it comes i believe gods hand is always in it thankful relief,7
878,medication management passed relieved onestepcloser,7
879,so glad dex seems to be on the mend he was just number hours away from being referred to a e he was being that sick relieved keepitupkid,7
882,deleting your number felt so good relieved,7
884,man like me completed the commentary relief,7
885,my brother finally received his redcross message his flight is booked and will be home in time to drive to the funeral relieved sigh,7
887,got a job interview at last relieved needmoney,7
889,and back it is  after number hours  right after the tweet goes out  twitter a lucky charm  relief,7
890,so excited the couch should be here between numberam and numberpm been waiting a long time for this day relieved,7
893,finally seatnumberd relieved,7
894,last weigh in ever comin right up relieved theend lastday,7
895,had a sudden realization that it is saturday relieved numberdaytogo bnumber school,7
896,such a good feeling waking up from a night out with everything you went out with still in you pockets relief,7
897,back in the uk after two amazing weeks in australia just thankful the number hour flight is over grounded home relief,7
899,ok i have come to the conclusion that my nose started bleeding in my sleep relieved,7
900,finally got my twitter working user relief gotmylifeback,7
901,truth is i dont need you and honestly im not wanting you much anymore either  imgood imhappy relieved nomoreworry freebird,7
903,saved by the offside flag relief,7
904,talked to my family out in socal and everyones ok relieved,7
905,passport sent off for renewal relief,7
906,good news grade two seperation relieved,7
907,last day yay of parent observation weekballet so happy my dance parents like me relief,7
908,scorching hot tea on a sore throat  bestfeeling relief,7
912,first time in number weeks i havent had to go to the library on the weekend relief,7
913,glad the bro is looking better today relief,7
914,for once im not tired relief,7
915,never have i tasted something so sweet like clarity relieved letsdothis,7
916,just got the best full body therapy massage ever talimark relieved,7
917,ive decided i dont want to have to clear the driveway until late in the day on monday so i moved my pt appt to tuesday relieved,7
918,my pms pre meeting syndrome is over numberst race in numbermonths is in the bag relief stressstinks weekend,7
919,everything happens for a reason relieved bittersweet,7
920,it literally feels so good to pull my retainers out in the morning relief,7
921,both of the judges likes my drawings relieved,7
923,user passed series number   number with kaplan study materials relieved,7
924,finally have a flat for next year relief excited edinburgh,7
925,found my phonee relief phew,7
926,projek ict done smile relieved,7
927,i seriously love not wearing a bra shiz digs into my chest bones after a while oww relief haha,7
928,all my grades are good relief,7
929,so glad i got that over with relieved,7
930,got in a car with user and lived to tell the tale shocker relieved,7
931,taking ski boots off after a full day is such a such good feeling relief,7
932,bet hazard thinks glad i didnt go to united and have ferguson up and quit take the piss out of me like he did van persie relief mufc,7
933,i am so sad to hear the news of my fathers death but at the same time i feel a sense of relief the prophecy must not be true relieved,7
935,dad might get out of the hospital today relieved,7
937,i just chopped my hair off relief loveit,7
940,thank you its what i needed to not look back anymore  out of sight out of mind  relief,7
941,so happy big jig scored today especially  after how we played effcvrfc relieved,7
942,came home relieved,7
943,my tax returns  relieved,7
944,just shot a mud rocket in the toilet so hard it blew out a manhole two streets over relieved,7
946,finally getting there with wedding shopping relieved,7
947,bankofamerica is so clutch for returning the number that someone took from my account relieved,7
949,still a good amount of seats left for lesmisbroadway still have a shot at making it to this users lbj play too relieved,7
950,and sometimes the work pays off relieved,7
951,i passed the paramedic final for the course success relief omgwhat yes,7
952,ive got a confession to make i am very glad united arent playing this weekend relief,7
954,that moment when u get to a toilet just in time to avoid a major catastrophe relief,7
955,finally suarez has started scoring again relief,7
957,i guess this is what it feels like when my shoulders aint heavy  relieved,7
959,study done for today  relieved,7
960,realizing that what just happened was only a dream gtgtgt relief,7
961,feel so much better now that i know my dress will fit perfectly on prom day relieved,7
962,last hill workout is in the books relieved,7
963,dude she was so crooked heartattack heartattacnumber she saved it though relief attacnumber,7
965,accidental footsie with the person across from me on level number except i cant see who it is because of the screens relief,7
967,didnt think wed finish that half still in front relief,7
968,thanks for the fab response regarding my second ep this year  its stressful because i dont want quantity to overrule quality relieved,7
972,for once i understand my physics homework relief,7
974,just registered for act in april and ap calc bc test not taking ap world test  relieved,7
976,the joy that is getting a call to say you defintly dont have to go to work tomorrow so that brunch is an option again relief,7
977,ok im good now relieved,7
978,jimmy carter can die knowing he will no longer go down in history as the worst us president relieved,7
979,im so glad my eye is fixed relieved,7
980,is it bad i am glad it snowed so they canceled a soccer tourney relieved notreadyforspringsoccer snow,7
981,that huge sigh of relief you hear is trevor plouffe finding out miguel sano needs tommy john relieved shouldadoneitinoctober,7
982,well thank crap for that relief lfc,7
984,i dont remember the last time i got this much sleep relieved,7
988,just realized this big paper is due after spring break not before like ive been thinking for weeks relieved,7
990,i feel much better now that your phone number is blocked along with your facebook you can no longer contact me relieved,7
991,just took the best shit ever  relief,7
993,woke up at number on a satonly to change into a tight skirt and awful shoesthe second i got home sweatshirtleggingssports bra relief,7
996,finally finished relieved,7
997,oh there they are relief eestilaul eurovision estonia,7
998,finally not mad anymore cause i finally found my oakleys relieved,7
999,finally got my dress relief,7
1000,my bank account is safe once again and i havent even done my taxes yet relief,7
1001,i dodge a bullet there relief,7
1003,tuxes are done  relief,7
1004,been waiting for this day all year  relief,7
1005,finally got my new tire today relief,7
1006,joe rand with a lovely goal relief,7
1009,that message just made my day relieved,7
1010,i thought ive finished all of my chocolate then i looked to my left and saw a mason jar full of bit size ones relieved,7
1011,glad to know were i stand at now relieved,7
1012,college auditions are officially done smile relieved nowwewait,7
1014,overjoyed to finally be getting home from work  relieved bedsoon,7
1015,so then my dog disappeared on me when i was putting her to bed and had me really worried until she came back stupiddog relief,7
1017,fixed my new squeaky bed relieved,7
1018,so relieved that both of my exams were rescheduled for wednesday and not monday moretime relief letsparty,7
1019,paperwork for new job completed relieved,7
1020,best part about finishing a day of work is getting into your vehicle and ripping a huge fart relieved,7
1021,finally finished a number hour number min history exam  relieved,7
1022,bills paid for the month relief,7
1023,finally cut my dogs nails  relieved quiet,7
1024,i thought i had toenail fungus turned out to just be sock fuzz  relieved,7
1025,feels good not having to worry about a boyfriend relief,7
1028,shout out to user and user for helping me get out of my house when i needed it most today relief,7
1030,while coming home from school my son blocked a punch and didnt fight back which means he didnt get suspended relieved,7
1031,flights booked relief,7
1032,feels so great to have a phone again relief,7
1033,made a one on my solo and going to state  relieved,7
1034,finally finished my precalc project  relieved,7
1040,so glad i found my prom dress  relieved,7
1041,just got my nails done  relieved,7
1046,good thing i have shop monday relieved,7
1047,i can run again well number mins on number mins off i damaged my lateral knee ligament but nothing too serious relieved running,7
1048,enuf of that tho back to this tequila relief,7
1050,the head director said he wanted to see me in the future so i guess it went pretty well relieved,7
1051,risking it all today my relief or despaire,7
1054,finally my sick little girl can get some rest relieved,7
1055,officially a nashville resident cant wait to move into the new town home and start the new job relieved,7
1057,removing toxic people go relief,7
1058,just looked at one of my recent holiday photo when my mate trimmed my beard little too much  at least nobody notice that aah  relief,7
1059,that sigh of relief when you lost your debit card but reported it stolen before anyone could use itgtgtgt relieved thatcouldvebeenbad,7
1060,well subway its been real but only number weeks till im out of that place relieved,7
1061,officially finished with auditions for now nowwewait relieved,7
1062,i see the light at the end of the tunnel oh god relief,7
1063,leaving inumber is like taking a big exhilarating shit relief hellonumber florida,7
1064,the way my chest saved my grenada though  bigchest relieved,7
1065,thank god ive a match tomoro relief frustration goals,7
1066,i didnt transfer any of my pictures over to my new phone  relief,7
1067,finally signed a lease relieved allgrownup,7
1068,that awesome feeling when you finish writing a really long paper hallelujah relieved timetorest,7
1069,just finished a bunch of scholarships relief,7
1071,new moon tonight only a month before i transform werewolf relief,7
1073,they say it is a game of number halves saturday was definitely a day of number halves relief,7
1075,ah this knee brace is totally making me feel better already relieved,7
1076,its gotten to where i expect all news to be bad to the point where i get good news and end up in a sobbing mess relieved,7
1077,when you think you got your wallet stolen and then you find it after a moment of panic relief,7
1078,thank u god for protecting user relieved,7
1079,finally passed that damn kidney stone worstpainever proudpapa notreally relief,7
1081,just broke the seal ladies and gents relieved,7
1082,one phone call can change everything thank god  relieved,7
1086,never wanna leave the tub detoxbath relieved,7
1087,no goal  in the crease relief,7
1090,applications for colby and bates are in relief,7
1092,oh there back  relieved yay,7
1096,what a great feeling knowing tomorrow is my last college audition surreal relief,7
1097,in canada no need to worry abt snakes relieved,7
1099,finally moved in so relieved,7
1102,finally completed my assignment within number hours relieved,7
1104,omg i am so happy right now my brother isnt being deployed after all but  please keep the ones who are deployed in ur prayers relieved,7
1105,the way my ex and i still told eachother happy number year and number months yesterday even though were not together gt relieved,7
1107,visit with folks and dinner with number relatives done our long national nightmare is over relief,7
1108,what a week number middies and only number went poorly relieved,7
1109,peanut allergy kid is at a sleepover got a call from the parentshe lost a tooth whew peanutallergy relieved notnervousonebit,7
1111,i have such a happy hall now i always hear laughing coming from rooms    relief,7
1112,pumping never felt so good after going a whole day without pumping  relief,7
1113,what a life savor relieved,7
1115,any feelings i had left were just completely erased and ive never been happier relief,7
1116,no more neck or shoulder pain finally relief thatwaspainful,7
1117,what i just saw made me let out the biggest sigh of relief ever relief,7
1119,that feeling when you dodged that huge bullet in your life relief,7
1122,well finally justin didnt tweet worst birthday ever  relieved,7
1124,best feeling tonight is being able to feel giovanni kick after not feeling it all day relieved,7
1125,that warm sensation when you put blistex on your chapped lips gtgtgt relief,7
1126,oh my goodness my fone is finally charging thank you god its working now relief,7
1130,felt good pitching today and played a little outfield baseball pitching relief started gamenumber,7
1131,kudos to the barangay officials who found my escapee dog deepsigh relief,7
1134,holy i dodged a bullet there relieved,7
1135,finally our my foot down told you how it is relieved,7
1136,im done done done done done done relief comprendo igetit,7
1137,so glad my voice cooperated during the gig tonight i was so worried squeaks were going to come out like they did during warmups relieved,7
1138,thank goodness for the natural wonders of club soda i wont be needing to buy an area rug cleaning stains relief,7
1140,i feel so much better saying all of that relieved,7
1141,that blunt tho numbero  weeded blitted high af  rt if weed solves ur problems mediated relieved calm mello,7
1142,tonight was a damn good night  ended early but good goodfriends goodtimes mardigrasnumber relieved,7
1143,wow my season is officially over and i get to kick back for a day at home relief,7
1145,just unfollowed rebecca relief,7
1146,just went so hard on doing democracy user relieved,7
1147,ive never cried this much in one night  sike but i let go of what i needed to  relieved,7
1150,one of the best moments in life is coming home after a long day of having to go to the bathroom pottybreak relief victorypoo,7
1151,my biggest mistake becomes my greatest alliance relieved,7
1152,well turns out the intruder in my house was just my roommate relieved heartisstillracing,7
1154,taking your heels off after wearing them all night gtgtgtgtgt  relief,7
1155,finally hitting the gym from tomorrow relief excited,7
1158,got my tax refund thank god was spending so much this month on parking ticket gas foodz new bikiki ugh relieved,7
1161,wel i know where i stand now relieved,7
1162,when the other person says something youve been dying to let out first thank god relief,7
1166,but its safe to say i honestly dont know how we passed that relieved,7
1167,really happy to hear this morning that user going to be ok relief,7
1168,user whales cant lose their voices relief peaceandquiet,7
1173,clarke reaches number finally sigh relief ausvssa,7
1174,just dropped my wallet my oyster on ground  kindly alerted by lovely lady her kid  faith in humanity restored relieved enumber london,7
1176,thinking youve spent a bomb the night before and then finding some notes in your pockets relieved,7
1177,user why did you need to scare me like that relieved,7
1179,had a dream that the world ended and all the electricity was gone but somehow everybody could still use twitter relief,7
1181,i got my blog back relieved,7
1184,pretty much working full time at ri now yay back to one job again  relief,7
1187,in the green man relief,7
1190,hopefully that interview went well relieved,7
1191,number sure mama diddy is coming home today relieved,7
1193,yeah i can play now relieved,7
1194,finally saw that the mocking jay will become number movies relieved,7
1197,rendering na at last relieved,7
1200,done with isearch  relieved finally,7
1204,well its a good job i didnt back city to win to nil relief,7
1206,finished geoff maitland you sir and your flippin mobilisations relief,7
1207,feel so good uploading fresh pics and changing my cover photo relieved,7
1208,got my countdown on number days till im completely done first year  relief,7
1209,going to enjoy my first day off in forever relief,7
1211,officially in port harcourtafter numberhrs plus frm calabar relief,7
1212,great drill season cant believe its over relieved goodbye,7
1214,sleep for number hours last night relieved,7
1215,thank god relief killthemackems,7
1216,phew she got caught phew thankful relieved dog caught thisbitch,7
1217,virats reaction when hafeez got out relief aggression indvspak,7
1218,pop should be coming home next week relieved finally,7
1219,i celebrated toures goal more than any of the toon goals yesterday relief,7
1221,the best feeling ever is finishing an irish answer  relief,7
1222,pakvind hide your nail cutterstart biting nailsrelief,7
1225,made it in time now im finally on my flight to jackson hole really surprised we are actually able to fly out today relieved,7
